"tempo" "com" "a" "b" "status"
"1156087036" "CONN" "8" "813" "down"
"1156087769" "CONN" "8" "813" "up"
"1156087769" "CONN" "8" "813" "down"
"1156088693" "CONN" "8" "813" "up"
"1156088706" "CONN" "8" "813" "down"
"1156088994" "CONN" "8" "813" "up"
"1156088994" "CONN" "8" "813" "down"
"1156089028" "CONN" "8" "813" "up"
"1156089028" "CONN" "8" "813" "down"
"1156089100" "CONN" "8" "813" "up"
"1156089100" "CONN" "8" "813" "down"
"1156089521" "CONN" "8" "813" "up"
"1156089521" "CONN" "8" "813" "down"
"1156089976" "CONN" "8" "813" "up"
"1156089976" "CONN" "8" "813" "down"
"1156090061" "CONN" "8" "813" "up"
"1156090061" "CONN" "8" "813" "down"
"1156091557" "CONN" "8" "813" "up"
"1156091591" "CONN" "8" "813" "down"
"1156091626" "CONN" "8" "813" "up"
"1156091626" "CONN" "8" "813" "down"
"1156092614" "CONN" "8" "819" "up"
"1156092614" "CONN" "8" "819" "down"
"1156085366" "CONN" "8" "845" "up"
"1156085366" "CONN" "8" "845" "down"
"1156092350" "CONN" "8" "846" "up"
"1156092350" "CONN" "8" "846" "down"
"1156092909" "CONN" "8" "846" "up"
"1156092925" "CONN" "8" "846" "down"
"1156092631" "CONN" "8" "848" "up"
"1156092631" "CONN" "8" "848" "down"
"1156089112" "CONN" "8" "849" "up"
"1156089112" "CONN" "8" "849" "down"
"1156086083" "CONN" "8" "85" "up"
"1156086083" "CONN" "8" "85" "down"
"1156086133" "CONN" "8" "85" "up"
"1156086133" "CONN" "8" "85" "down"
"1156086182" "CONN" "8" "85" "up"
"1156086182" "CONN" "8" "85" "down"
"1156086217" "CONN" "8" "85" "up"
"1156086217" "CONN" "8" "85" "down"
"1156086526" "CONN" "8" "85" "up"
"1156086526" "CONN" "8" "85" "down"
"1156087907" "CONN" "8" "85" "up"
"1156087907" "CONN" "8" "85" "down"
"1156087961" "CONN" "8" "85" "up"
"1156088008" "CONN" "8" "85" "down"
"1156085268" "CONN" "8" "851" "up"
"1156085268" "CONN" "8" "851" "down"
"1156085302" "CONN" "8" "851" "up"
"1156085302" "CONN" "8" "851" "down"
"1156085335" "CONN" "8" "851" "up"
"1156085366" "CONN" "8" "851" "down"
"1156085393" "CONN" "8" "851" "up"
"1156085462" "CONN" "8" "851" "down"
"1156085490" "CONN" "8" "851" "up"
"1156085490" "CONN" "8" "851" "down"
"1156085577" "CONN" "8" "851" "up"
"1156085627" "CONN" "8" "851" "down"
"1156085653" "CONN" "8" "851" "up"
"1156085653" "CONN" "8" "851" "down"
"1156085675" "CONN" "8" "851" "up"
"1156085675" "CONN" "8" "851" "down"
"1156085735" "CONN" "8" "851" "up"
"1156085735" "CONN" "8" "851" "down"
"1156085761" "CONN" "8" "851" "up"
"1156085761" "CONN" "8" "851" "down"
"1156085834" "CONN" "8" "851" "up"
"1156085834" "CONN" "8" "851" "down"
"1156085858" "CONN" "8" "851" "up"
"1156085858" "CONN" "8" "851" "down"
"1156088810" "CONN" "8" "851" "up"
"1156088810" "CONN" "8" "851" "down"
"1156088850" "CONN" "8" "851" "up"
"1156088868" "CONN" "8" "851" "down"
"1156088905" "CONN" "8" "851" "up"
"1156088920" "CONN" "8" "851" "down"
"1156088966" "CONN" "8" "851" "up"
"1156088978" "CONN" "8" "851" "down"
"1156089013" "CONN" "8" "851" "up"
"1156089028" "CONN" "8" "851" "down"
"1156089084" "CONN" "8" "851" "up"
"1156089084" "CONN" "8" "851" "down"
"1156089130" "CONN" "8" "851" "up"
"1156089145" "CONN" "8" "851" "down"
"1156089177" "CONN" "8" "851" "up"
"1156089177" "CONN" "8" "851" "down"
"1156089317" "CONN" "8" "851" "up"
"1156089317" "CONN" "8" "851" "down"
"1156089372" "CONN" "8" "851" "up"
"1156089372" "CONN" "8" "851" "down"
"1156089414" "CONN" "8" "851" "up"
"1156089414" "CONN" "8" "851" "down"
"1156089444" "CONN" "8" "851" "up"
"1156089444" "CONN" "8" "851" "down"
"1156089504" "CONN" "8" "851" "up"
"1156089504" "CONN" "8" "851" "down"
"1156089533" "CONN" "8" "851" "up"
"1156089609" "CONN" "8" "851" "down"
"1156089651" "CONN" "8" "851" "up"
"1156089654" "CONN" "8" "851" "down"
"1156089743" "CONN" "8" "851" "up"
"1156089743" "CONN" "8" "851" "down"
"1156089976" "CONN" "8" "851" "up"
"1156089976" "CONN" "8" "851" "down"
"1156090020" "CONN" "8" "851" "up"
"1156090020" "CONN" "8" "851" "down"
"1156090092" "CONN" "8" "851" "up"
"1156090092" "CONN" "8" "851" "down"
"1156090209" "CONN" "8" "851" "up"
"1156090221" "CONN" "8" "851" "down"
"1156092321" "CONN" "8" "851" "up"
"1156092335" "CONN" "8" "851" "down"
"1156092362" "CONN" "8" "851" "up"
"1156092362" "CONN" "8" "851" "down"
"1156089743" "CONN" "8" "853" "up"
"1156089743" "CONN" "8" "853" "down"
"1156085149" "CONN" "8" "860" "up"
"1156085202" "CONN" "8" "860" "down"
"1156085834" "CONN" "8" "860" "up"
"1156085834" "CONN" "8" "860" "down"
"1156087647" "CONN" "8" "860" "up"
"1156087647" "CONN" "8" "860" "down"
"1156087948" "CONN" "8" "860" "up"
"1156087948" "CONN" "8" "860" "down"
"1156088303" "CONN" "8" "860" "up"
"1156088303" "CONN" "8" "860" "down"
"1156088333" "CONN" "8" "860" "up"
"1156088333" "CONN" "8" "860" "down"
"1156088373" "CONN" "8" "860" "up"
"1156088373" "CONN" "8" "860" "down"
"1156088493" "CONN" "8" "860" "up"
"1156088493" "CONN" "8" "860" "down"
"1156088637" "CONN" "8" "860" "up"
"1156088637" "CONN" "8" "860" "down"
"1156089640" "CONN" "8" "860" "up"
"1156089654" "CONN" "8" "860" "down"
"1156089689" "CONN" "8" "860" "up"
"1156089689" "CONN" "8" "860" "down"
"1156089724" "CONN" "8" "860" "up"
"1156089728" "CONN" "8" "860" "down"
"1156089758" "CONN" "8" "860" "up"
"1156089773" "CONN" "8" "860" "down"
"1156090002" "CONN" "8" "860" "up"
"1156090020" "CONN" "8" "860" "down"
"1156090092" "CONN" "8" "860" "up"
"1156090092" "CONN" "8" "860" "down"
"1156091557" "CONN" "8" "861" "up"
"1156091557" "CONN" "8" "861" "down"
"1156091646" "CONN" "8" "861" "up"
"1156091665" "CONN" "8" "861" "down"
"1156091700" "CONN" "8" "861" "up"
"1156091700" "CONN" "8" "861" "down"
"1156091741" "CONN" "8" "861" "up"
"1156091759" "CONN" "8" "861" "down"
"1156091790" "CONN" "8" "861" "up"
"1156091790" "CONN" "8" "861" "down"
"1156091890" "CONN" "8" "861" "up"
"1156091890" "CONN" "8" "861" "down"
"1156092078" "CONN" "8" "861" "up"
"1156092078" "CONN" "8" "861" "down"
"1156092335" "CONN" "8" "861" "up"
"1156092335" "CONN" "8" "861" "down"
"1156092362" "CONN" "8" "861" "up"
"1156092381" "CONN" "8" "861" "down"
"1156088522" "CONN" "8" "862" "up"
"1156088522" "CONN" "8" "862" "down"
"1156093944" "CONN" "8" "863" "up"
"1156093944" "CONN" "8" "863" "down"
"1156086667" "CONN" "8" "867" "up"
"1156086667" "CONN" "8" "867" "down"
"1156084982" "CONN" "8" "873" "up"
"1156084993" "CONN" "8" "873" "down"
"1156085023" "CONN" "8" "873" "up"
"1156085023" "CONN" "8" "873" "down"
"1156087769" "CONN" "8" "873" "up"
"1156087769" "CONN" "8" "873" "down"
"1156089549" "CONN" "8" "873" "up"
"1156089551" "CONN" "8" "873" "down"
"1156090221" "CONN" "8" "873" "up"
"1156090235" "CONN" "8" "873" "down"
"1156093143" "CONN" "8" "873" "up"
"1156093143" "CONN" "8" "873" "down"
"1156093024" "CONN" "8" "875" "up"
"1156093024" "CONN" "8" "875" "down"
"1156085268" "CONN" "8" "877" "up"
"1156085268" "CONN" "8" "877" "down"
"1156085232" "CONN" "8" "878" "up"
"1156085232" "CONN" "8" "878" "down"
"1156087604" "CONN" "8" "879" "up"
"1156087604" "CONN" "8" "879" "down"
"1156085138" "CONN" "8" "88" "up"
"1156085168" "CONN" "8" "88" "down"
"1156086667" "CONN" "8" "88" "up"
"1156086667" "CONN" "8" "88" "down"
"1156086752" "CONN" "8" "88" "up"
"1156086752" "CONN" "8" "88" "down"
"1156087990" "CONN" "8" "88" "up"
"1156087990" "CONN" "8" "88" "down"
"1156088119" "CONN" "8" "88" "up"
"1156088152" "CONN" "8" "88" "down"
"1156088190" "CONN" "8" "88" "up"
"1156088190" "CONN" "8" "88" "down"
"1156088259" "CONN" "8" "88" "up"
"1156088259" "CONN" "8" "88" "down"
"1156088289" "CONN" "8" "88" "up"
"1156088316" "CONN" "8" "88" "down"
"1156090104" "CONN" "8" "88" "up"
"1156090104" "CONN" "8" "88" "down"
"1156091572" "CONN" "8" "88" "up"
"1156091572" "CONN" "8" "88" "down"
"1156091771" "CONN" "8" "88" "up"
"1156091771" "CONN" "8" "88" "down"
"1156092448" "CONN" "8" "88" "up"
"1156092448" "CONN" "8" "88" "down"
"1156093327" "CONN" "8" "88" "up"
"1156093327" "CONN" "8" "88" "down"
"1156093698" "CONN" "8" "88" "up"
"1156093698" "CONN" "8" "88" "down"
"1156087803" "CONN" "8" "880" "up"
"1156087834" "CONN" "8" "880" "down"
"1156086688" "CONN" "8" "881" "up"
"1156086701" "CONN" "8" "881" "down"
"1156085232" "CONN" "8" "882" "up"
"1156085232" "CONN" "8" "882" "down"
"1156086568" "CONN" "8" "882" "up"
"1156086581" "CONN" "8" "882" "down"
"1156087902" "CONN" "8" "882" "up"
"1156087902" "CONN" "8" "882" "down"
"1156090192" "CONN" "8" "882" "up"
"1156090192" "CONN" "8" "882" "down"
"1156092321" "CONN" "8" "882" "up"
"1156092335" "CONN" "8" "882" "down"
"1156085675" "CONN" "8" "884" "up"
"1156085675" "CONN" "8" "884" "down"
"1156085052" "CONN" "8" "891" "up"
"1156085052" "CONN" "8" "891" "down"
"1156086628" "CONN" "8" "891" "up"
"1156086628" "CONN" "8" "891" "down"
"1156086944" "CONN" "8" "891" "up"
"1156086944" "CONN" "8" "891" "down"
"1156087388" "CONN" "8" "891" "up"
"1156087388" "CONN" "8" "891" "down"
"1156087635" "CONN" "8" "891" "up"
"1156087635" "CONN" "8" "891" "down"
"1156088152" "CONN" "8" "891" "up"
"1156088152" "CONN" "8" "891" "down"
"1156088190" "CONN" "8" "891" "up"
"1156088190" "CONN" "8" "891" "down"
"1156088719" "CONN" "8" "891" "up"
"1156088719" "CONN" "8" "891" "down"
"1156090117" "CONN" "8" "891" "up"
"1156090117" "CONN" "8" "891" "down"
"1156090154" "CONN" "8" "891" "up"
"1156090154" "CONN" "8" "891" "down"
"1156092040" "CONN" "8" "891" "up"
"1156092040" "CONN" "8" "891" "down"
"1156092254" "CONN" "8" "891" "up"
"1156092254" "CONN" "8" "891" "down"
"1156092909" "CONN" "8" "891" "up"
"1156092979" "CONN" "8" "891" "down"
"1156093287" "CONN" "8" "891" "up"
"1156093298" "CONN" "8" "891" "down"
"1156085944" "CONN" "8" "9" "up"
"1156085944" "CONN" "8" "9" "down"
"1156086065" "CONN" "8" "9" "up"
"1156086065" "CONN" "8" "9" "down"
"1156086107" "CONN" "8" "9" "up"
"1156086163" "CONN" "8" "9" "down"
"1156086166" "CONN" "8" "9" "up"
"1156086166" "CONN" "8" "9" "down"
"1156086169" "CONN" "8" "9" "up"
"1156086169" "CONN" "8" "9" "down"
"1156086180" "CONN" "8" "9" "up"
"1156086199" "CONN" "8" "9" "down"
"1156086229" "CONN" "8" "9" "up"
"1156086229" "CONN" "8" "9" "down"
"1156086234" "CONN" "8" "9" "up"
"1156086256" "CONN" "8" "9" "down"
"1156086278" "CONN" "8" "9" "up"
"1156086278" "CONN" "8" "9" "down"
"1156086283" "CONN" "8" "9" "up"
"1156086283" "CONN" "8" "9" "down"
"1156086296" "CONN" "8" "9" "up"
"1156086296" "CONN" "8" "9" "down"
"1156086307" "CONN" "8" "9" "up"
"1156086307" "CONN" "8" "9" "down"
"1156086330" "CONN" "8" "9" "up"
"1156086330" "CONN" "8" "9" "down"
"1156086379" "CONN" "8" "9" "up"
"1156086381" "CONN" "8" "9" "down"
"1156086396" "CONN" "8" "9" "up"
"1156086396" "CONN" "8" "9" "down"
"1156086475" "CONN" "8" "9" "up"
"1156086475" "CONN" "8" "9" "down"
"1156086498" "CONN" "8" "9" "up"
"1156086498" "CONN" "8" "9" "down"
"1156086506" "CONN" "8" "9" "up"
"1156086506" "CONN" "8" "9" "down"
"1156087829" "CONN" "8" "9" "up"
"1156087829" "CONN" "8" "9" "down"
"1156087834" "CONN" "8" "9" "up"
"1156087834" "CONN" "8" "9" "down"
"1156087871" "CONN" "8" "9" "up"
"1156087871" "CONN" "8" "9" "down"
"1156087902" "CONN" "8" "9" "up"
"1156087905" "CONN" "8" "9" "down"
"1156087910" "CONN" "8" "9" "up"
"1156087910" "CONN" "8" "9" "down"
"1156087929" "CONN" "8" "9" "up"
"1156087929" "CONN" "8" "9" "down"
"1156087961" "CONN" "8" "9" "up"
"1156087978" "CONN" "8" "9" "down"
"1156088008" "CONN" "8" "9" "up"
"1156088022" "CONN" "8" "9" "down"
"1156088028" "CONN" "8" "9" "up"
"1156088028" "CONN" "8" "9" "down"
"1156088053" "CONN" "8" "9" "up"
"1156088077" "CONN" "8" "9" "down"
"1156088102" "CONN" "8" "9" "up"
"1156088108" "CONN" "8" "9" "down"
"1156088196" "CONN" "8" "9" "up"
"1156088198" "CONN" "8" "9" "down"
"1156088227" "CONN" "8" "9" "up"
"1156088227" "CONN" "8" "9" "down"
"1156088274" "CONN" "8" "9" "up"
"1156088274" "CONN" "8" "9" "down"
"1156088624" "CONN" "8" "9" "up"
"1156088624" "CONN" "8" "9" "down"
"1156091572" "CONN" "8" "9" "up"
"1156091572" "CONN" "8" "9" "down"
"1156091706" "CONN" "8" "9" "up"
"1156091706" "CONN" "8" "9" "down"
"1156091721" "CONN" "8" "9" "up"
"1156091721" "CONN" "8" "9" "down"
"1156091758" "CONN" "8" "9" "up"
"1156091759" "CONN" "8" "9" "down"
"1156091842" "CONN" "8" "9" "up"
"1156091842" "CONN" "8" "9" "down"
"1156092011" "CONN" "8" "9" "up"
"1156092011" "CONN" "8" "9" "down"
"1156093484" "CONN" "8" "9" "up"
"1156093484" "CONN" "8" "9" "down"
"1156093528" "CONN" "8" "9" "up"
"1156093539" "CONN" "8" "9" "down"
"1156093595" "CONN" "8" "9" "up"
"1156093595" "CONN" "8" "9" "down"
"1156093668" "CONN" "8" "9" "up"
"1156093668" "CONN" "8" "9" "down"
"1156093698" "CONN" "8" "9" "up"
"1156093698" "CONN" "8" "9" "down"
"1156085319" "CONN" "8" "90" "up"
"1156085366" "CONN" "8" "90" "down"
"1156085678" "CONN" "8" "90" "up"
"1156085678" "CONN" "8" "90" "down"
"1156089013" "CONN" "8" "90" "up"
"1156089013" "CONN" "8" "90" "down"
"1156089869" "CONN" "8" "90" "up"
"1156089885" "CONN" "8" "90" "down"
"1156089898" "CONN" "8" "90" "up"
"1156089912" "CONN" "8" "90" "down"
"1156090278" "CONN" "8" "90" "up"
"1156090278" "CONN" "8" "90" "down"
"1156092587" "CONN" "8" "915" "up"
"1156092587" "CONN" "8" "915" "down"
"1156086628" "CONN" "8" "916" "up"
"1156086628" "CONN" "8" "916" "down"
"1156086752" "CONN" "8" "920" "up"
"1156086837" "CONN" "8" "920" "down"
"1156086878" "CONN" "8" "920" "up"
"1156086914" "CONN" "8" "920" "down"
"1156086932" "CONN" "8" "920" "up"
"1156086944" "CONN" "8" "920" "down"
"1156086976" "CONN" "8" "920" "up"
"1156086976" "CONN" "8" "920" "down"
"1156087033" "CONN" "8" "920" "up"
"1156087033" "CONN" "8" "920" "down"
"1156087647" "CONN" "8" "920" "up"
"1156087647" "CONN" "8" "920" "down"
"1156088673" "CONN" "8" "920" "up"
"1156088706" "CONN" "8" "920" "down"
"1156088963" "CONN" "8" "920" "up"
"1156088963" "CONN" "8" "920" "down"
"1156089064" "CONN" "8" "920" "up"
"1156089064" "CONN" "8" "920" "down"
"1156089403" "CONN" "8" "920" "up"
"1156089403" "CONN" "8" "920" "down"
"1156089487" "CONN" "8" "920" "up"
"1156089487" "CONN" "8" "920" "down"
"1156089504" "CONN" "8" "920" "up"
"1156089504" "CONN" "8" "920" "down"
"1156089533" "CONN" "8" "920" "up"
"1156089563" "CONN" "8" "920" "down"
"1156089651" "CONN" "8" "920" "up"
"1156089654" "CONN" "8" "920" "down"
"1156089703" "CONN" "8" "920" "up"
"1156089703" "CONN" "8" "920" "down"
"1156089728" "CONN" "8" "920" "up"
"1156089758" "CONN" "8" "920" "down"
"1156089962" "CONN" "8" "920" "up"
"1156089962" "CONN" "8" "920" "down"
"1156089988" "CONN" "8" "920" "up"
"1156090049" "CONN" "8" "920" "down"
"1156090889" "CONN" "8" "920" "up"
"1156091076" "CONN" "8" "920" "down"
"1156091131" "CONN" "8" "920" "up"
"1156091194" "CONN" "8" "920" "down"
"1156091241" "CONN" "8" "920" "up"
"1156091261" "CONN" "8" "920" "down"
"1156091291" "CONN" "8" "920" "up"
"1156091391" "CONN" "8" "920" "down"
"1156091423" "CONN" "8" "920" "up"
"1156091436" "CONN" "8" "920" "down"
"1156091463" "CONN" "8" "920" "up"
"1156091557" "CONN" "8" "920" "down"
"1156091711" "CONN" "8" "920" "up"
"1156091711" "CONN" "8" "920" "down"
"1156091803" "CONN" "8" "920" "up"
"1156091821" "CONN" "8" "920" "down"
"1156092078" "CONN" "8" "920" "up"
"1156092078" "CONN" "8" "920" "down"
"1156092571" "CONN" "8" "920" "up"
"1156092571" "CONN" "8" "920" "down"
"1156084982" "CONN" "8" "926" "up"
"1156084993" "CONN" "8" "926" "down"
"1156085023" "CONN" "8" "926" "up"
"1156085038" "CONN" "8" "926" "down"
"1156086597" "CONN" "8" "926" "up"
"1156086597" "CONN" "8" "926" "down"
"1156086752" "CONN" "8" "926" "up"
"1156086752" "CONN" "8" "926" "down"
"1156086896" "CONN" "8" "926" "up"
"1156086932" "CONN" "8" "926" "down"
"1156086976" "CONN" "8" "926" "up"
"1156086991" "CONN" "8" "926" "down"
"1156087018" "CONN" "8" "926" "up"
"1156087018" "CONN" "8" "926" "down"
"1156087036" "CONN" "8" "926" "up"
"1156087039" "CONN" "8" "926" "down"
"1156087085" "CONN" "8" "926" "up"
"1156087085" "CONN" "8" "926" "down"
"1156087132" "CONN" "8" "926" "up"
"1156087148" "CONN" "8" "926" "down"
"1156087667" "CONN" "8" "926" "up"
"1156087667" "CONN" "8" "926" "down"
"1156088777" "CONN" "8" "926" "up"
"1156088780" "CONN" "8" "926" "down"
"1156092166" "CONN" "8" "926" "up"
"1156092225" "CONN" "8" "926" "down"
"1156086364" "CONN" "8" "934" "up"
"1156086392" "CONN" "8" "934" "down"
"1156092350" "CONN" "8" "941" "up"
"1156092350" "CONN" "8" "941" "down"
"1156085102" "CONN" "8" "95" "up"
"1156085102" "CONN" "8" "95" "down"
"1156085913" "CONN" "8" "95" "up"
"1156085913" "CONN" "8" "95" "down"
"1156086000" "CONN" "8" "95" "up"
"1156086015" "CONN" "8" "95" "down"
"1156086048" "CONN" "8" "95" "up"
"1156086048" "CONN" "8" "95" "down"
"1156086114" "CONN" "8" "95" "up"
"1156086114" "CONN" "8" "95" "down"
"1156086144" "CONN" "8" "95" "up"
"1156086169" "CONN" "8" "95" "down"
"1156086199" "CONN" "8" "95" "up"
"1156086199" "CONN" "8" "95" "down"
"1156086241" "CONN" "8" "95" "up"
"1156086243" "CONN" "8" "95" "down"
"1156086278" "CONN" "8" "95" "up"
"1156086292" "CONN" "8" "95" "down"
"1156086319" "CONN" "8" "95" "up"
"1156086330" "CONN" "8" "95" "down"
"1156086392" "CONN" "8" "95" "up"
"1156086420" "CONN" "8" "95" "down"
"1156086475" "CONN" "8" "95" "up"
"1156086475" "CONN" "8" "95" "down"
"1156087504" "CONN" "8" "95" "up"
"1156087504" "CONN" "8" "95" "down"
"1156087569" "CONN" "8" "95" "up"
"1156087569" "CONN" "8" "95" "down"
"1156087816" "CONN" "8" "95" "up"
"1156087816" "CONN" "8" "95" "down"
"1156087871" "CONN" "8" "95" "up"
"1156087871" "CONN" "8" "95" "down"
"1156088138" "CONN" "8" "95" "up"
"1156088152" "CONN" "8" "95" "down"
"1156088209" "CONN" "8" "95" "up"
"1156088209" "CONN" "8" "95" "down"
"1156088238" "CONN" "8" "95" "up"
"1156088238" "CONN" "8" "95" "down"
"1156088274" "CONN" "8" "95" "up"
"1156088303" "CONN" "8" "95" "down"
"1156088333" "CONN" "8" "95" "up"
"1156088354" "CONN" "8" "95" "down"
"1156088592" "CONN" "8" "95" "up"
"1156088655" "CONN" "8" "95" "down"
"1156091758" "CONN" "8" "95" "up"
"1156091758" "CONN" "8" "95" "down"
"1156091771" "CONN" "8" "95" "up"
"1156091771" "CONN" "8" "95" "down"
"1156087667" "CONN" "8" "953" "up"
"1156087667" "CONN" "8" "953" "down"
"1156089228" "CONN" "8" "969" "up"
"1156089228" "CONN" "8" "969" "down"
"1156085220" "CONN" "8" "971" "up"
"1156085220" "CONN" "8" "971" "down"
"1156087421" "CONN" "8" "972" "up"
"1156087432" "CONN" "8" "972" "down"
"1156086319" "CONN" "8" "987" "up"
"1156086319" "CONN" "8" "987" "down"
"1156086460" "CONN" "8" "987" "up"
"1156086460" "CONN" "8" "987" "down"
"1156086494" "CONN" "8" "987" "up"
"1156086506" "CONN" "8" "987" "down"
"1156086581" "CONN" "8" "987" "up"
"1156086597" "CONN" "8" "987" "down"
"1156086739" "CONN" "8" "987" "up"
"1156086752" "CONN" "8" "987" "down"
"1156087525" "CONN" "8" "987" "up"
"1156087525" "CONN" "8" "987" "down"
"1156087803" "CONN" "8" "987" "up"
"1156087803" "CONN" "8" "987" "down"
"1156087910" "CONN" "8" "987" "up"
"1156087910" "CONN" "8" "987" "down"
"1156087948" "CONN" "8" "987" "up"
"1156087948" "CONN" "8" "987" "down"
"1156087990" "CONN" "8" "987" "up"
"1156087990" "CONN" "8" "987" "down"
"1156088022" "CONN" "8" "987" "up"
"1156088053" "CONN" "8" "987" "down"
"1156088085" "CONN" "8" "987" "up"
"1156088085" "CONN" "8" "987" "down"
"1156087311" "CONN" "8" "996" "up"
"1156087311" "CONN" "8" "996" "down"
"1156087357" "CONN" "8" "996" "up"
"1156087357" "CONN" "8" "996" "down"
"1156088242" "CONN" "8" "996" "up"
"1156088242" "CONN" "8" "996" "down"
"1156088274" "CONN" "8" "996" "up"
"1156088274" "CONN" "8" "996" "down"
"1156088303" "CONN" "8" "996" "up"
"1156088303" "CONN" "8" "996" "down"
"1156088333" "CONN" "8" "996" "up"
"1156088333" "CONN" "8" "996" "down"
"1156089403" "CONN" "8" "996" "up"
"1156089403" "CONN" "8" "996" "down"
"1156089504" "CONN" "8" "996" "up"
"1156089504" "CONN" "8" "996" "down"
"1156089609" "CONN" "8" "996" "up"
"1156089621" "CONN" "8" "996" "down"
"1156089850" "CONN" "8" "996" "up"
"1156089850" "CONN" "8" "996" "down"
"1156092321" "CONN" "8" "996" "up"
"1156092321" "CONN" "8" "996" "down"
"1156085574" "CONN" "8" "998" "up"
"1156085574" "CONN" "8" "998" "down"
"1156086364" "CONN" "8" "998" "up"
"1156086364" "CONN" "8" "998" "down"
"1156087132" "CONN" "8" "998" "up"
"1156087132" "CONN" "8" "998" "down"
"1156087647" "CONN" "8" "998" "up"
"1156087647" "CONN" "8" "998" "down"
"1156087173" "CONN" "8" "999" "up"
"1156087173" "CONN" "8" "999" "down"
"1156090613" "CONN" "9" "10" "up"
"1156090625" "CONN" "9" "10" "down"
"1156090673" "CONN" "9" "10" "up"
"1156090682" "CONN" "9" "10" "down"
"1156090812" "CONN" "9" "10" "up"
"1156090812" "CONN" "9" "10" "down"
"1156090842" "CONN" "9" "10" "up"
"1156090853" "CONN" "9" "10" "down"
"1156090873" "CONN" "9" "10" "up"
"1156090890" "CONN" "9" "10" "down"
"1156090917" "CONN" "9" "10" "up"
"1156090917" "CONN" "9" "10" "down"
"1156090993" "CONN" "9" "10" "up"
"1156091000" "CONN" "9" "10" "down"
"1156091058" "CONN" "9" "10" "up"
"1156091076" "CONN" "9" "10" "down"
"1156091120" "CONN" "9" "10" "up"
"1156091120" "CONN" "9" "10" "down"
"1156091284" "CONN" "9" "10" "up"
"1156091284" "CONN" "9" "10" "down"
"1156091319" "CONN" "9" "10" "up"
"1156091319" "CONN" "9" "10" "down"
"1156091324" "CONN" "9" "10" "up"
"1156091324" "CONN" "9" "10" "down"
"1156091353" "CONN" "9" "10" "up"
"1156091353" "CONN" "9" "10" "down"
"1156091380" "CONN" "9" "10" "up"
"1156091393" "CONN" "9" "10" "down"
"1156091405" "CONN" "9" "10" "up"
"1156091405" "CONN" "9" "10" "down"
"1156091435" "CONN" "9" "10" "up"
"1156091435" "CONN" "9" "10" "down"
"1156091523" "CONN" "9" "10" "up"
"1156091523" "CONN" "9" "10" "down"
"1156091608" "CONN" "9" "10" "up"
"1156091608" "CONN" "9" "10" "down"
"1156091645" "CONN" "9" "10" "up"
"1156091645" "CONN" "9" "10" "down"
"1156091655" "CONN" "9" "10" "up"
"1156091676" "CONN" "9" "10" "down"
"1156091717" "CONN" "9" "10" "up"
"1156091735" "CONN" "9" "10" "down"
"1156091739" "CONN" "9" "10" "up"
"1156091756" "CONN" "9" "10" "down"
"1156091771" "CONN" "9" "10" "up"
"1156091796" "CONN" "9" "10" "down"
"1156091892" "CONN" "9" "10" "up"
"1156091919" "CONN" "9" "10" "down"
"1156091991" "CONN" "9" "10" "up"
"1156091991" "CONN" "9" "10" "down"
"1156092020" "CONN" "9" "10" "up"
"1156092020" "CONN" "9" "10" "down"
"1156092061" "CONN" "9" "10" "up"
"1156092061" "CONN" "9" "10" "down"
"1156092087" "CONN" "9" "10" "up"
"1156092087" "CONN" "9" "10" "down"
"1156092097" "CONN" "9" "10" "up"
"1156092097" "CONN" "9" "10" "down"
"1156092116" "CONN" "9" "10" "up"
"1156092116" "CONN" "9" "10" "down"
"1156087125" "CONN" "9" "100" "up"
"1156087125" "CONN" "9" "100" "down"
"1156091177" "CONN" "9" "1003" "up"
"1156091177" "CONN" "9" "1003" "down"
"1156091466" "CONN" "9" "1003" "up"
"1156091466" "CONN" "9" "1003" "down"
"1156091495" "CONN" "9" "1003" "up"
"1156091495" "CONN" "9" "1003" "down"
"1156094024" "CONN" "9" "1003" "up"
"1156094024" "CONN" "9" "1003" "down"
"1156085757" "CONN" "9" "1006" "up"
"1156085757" "CONN" "9" "1006" "down"
"1156085883" "CONN" "9" "1010" "up"
"1156085883" "CONN" "9" "1010" "down"
"1156086334" "CONN" "9" "1017" "up"
"1156086334" "CONN" "9" "1017" "down"
"1156086954" "CONN" "9" "1017" "up"
"1156086995" "CONN" "9" "1017" "down"
"1156087031" "CONN" "9" "1017" "up"
"1156087051" "CONN" "9" "1017" "down"
"1156087138" "CONN" "9" "1017" "up"
"1156087138" "CONN" "9" "1017" "down"
"1156087348" "CONN" "9" "1017" "up"
"1156087348" "CONN" "9" "1017" "down"
"1156087504" "CONN" "9" "1017" "up"
"1156087516" "CONN" "9" "1017" "down"
"1156087892" "CONN" "9" "1017" "up"
"1156087892" "CONN" "9" "1017" "down"
"1156087926" "CONN" "9" "1017" "up"
"1156087929" "CONN" "9" "1017" "down"
"1156084905" "CONN" "9" "1027" "up"
"1156084921" "CONN" "9" "1027" "down"
"1156084952" "CONN" "9" "1027" "up"
"1156084969" "CONN" "9" "1027" "down"
"1156085054" "CONN" "9" "1027" "up"
"1156085074" "CONN" "9" "1027" "down"
"1156085102" "CONN" "9" "1027" "up"
"1156085102" "CONN" "9" "1027" "down"
"1156085161" "CONN" "9" "1027" "up"
