"a" "b" "contagem"
"20" "638" 1
"20" "652" 1
"20" "674" 1
"20" "676" 3
"20" "690" 1
"20" "750" 1
"20" "762" 1
"20" "781" 1
"20" "785" 1
"20" "787" 1
"20" "792" 1
"20" "800" 1
"20" "802" 7
"20" "813" 9
"20" "829" 1
"20" "831" 1
"20" "846" 2
"20" "851" 15
"20" "855" 1
"20" "860" 20
"20" "861" 6
"20" "863" 1
"20" "873" 4
"20" "879" 1
"20" "882" 8
"20" "891" 15
"20" "908" 1
"20" "920" 14
"20" "926" 8
"20" "939" 1
"20" "947" 1
"20" "955" 1
"20" "961" 1
"20" "977" 1
"20" "987" 7
"20" "994" 1
"20" "996" 1
"20" "998" 4
"20" "1002" 1
"20" "1003" 11
"20" "1027" 14
"20" "1037" 1
"20" "1038" 1
"20" "1046" 1
"20" "1058" 24
"20" "1070" 13
"20" "1072" 1
"20" "1074" 29
"20" "1081" 18
"20" "1083" 8
"20" "1092" 25
"20" "1107" 1
"20" "1109" 15
"21" "22" 11
"21" "23" 18
"21" "25" 47
"21" "26" 36
"21" "27" 1
"21" "28" 5
"21" "29" 10
"21" "30" 13
"21" "31" 7
"21" "32" 10
"21" "33" 31
"21" "34" 29
"21" "35" 15
"21" "36" 8
"21" "37" 22
"21" "38" 7
"21" "39" 31
"21" "40" 15
"21" "41" 2
"21" "42" 11
"21" "43" 13
"21" "44" 20
"21" "45" 29
"21" "46" 22
"21" "47" 11
"21" "48" 14
"21" "49" 17
"21" "50" 12
"21" "51" 44
"21" "52" 39
"21" "53" 6
"21" "54" 67
"21" "55" 40
"21" "56" 44
"21" "57" 1
"21" "58" 53
"21" "59" 46
"21" "60" 38
"21" "61" 28
"21" "62" 8
"21" "70" 32
"21" "85" 7
"21" "88" 8
"21" "90" 2
"21" "95" 31
"21" "99" 1
"21" "104" 1
"21" "105" 1
"21" "108" 3
"21" "114" 2
"21" "115" 1
"21" "120" 22
"21" "121" 4
"21" "149" 1
"21" "150" 4
"21" "151" 29
"21" "153" 20
"21" "154" 1
"21" "157" 4
"21" "159" 3
"21" "160" 1
"21" "161" 1
"21" "163" 1
"21" "164" 1
"21" "176" 1
"21" "180" 1
"21" "184" 1
"21" "190" 1
"21" "217" 1
"21" "230" 1
"21" "236" 1
"21" "248" 1
"21" "271" 2
"21" "272" 1
"21" "275" 1
"21" "285" 1
"21" "292" 1
"21" "293" 1
"21" "294" 13
"21" "297" 1
"21" "301" 1
"21" "304" 1
"21" "306" 28
"21" "318" 1
"21" "322" 1
"21" "323" 2
"21" "337" 10
"21" "338" 21
"21" "343" 1
"21" "344" 1
"21" "345" 1
"21" "351" 1
"21" "353" 3
"21" "363" 5
"21" "375" 21
"21" "377" 6
"21" "380" 1
"21" "389" 1
"21" "396" 10
"21" "401" 13
"21" "405" 1
"21" "408" 2
"21" "410" 12
"21" "425" 1
"21" "427" 9
"21" "430" 1
"21" "433" 15
"21" "436" 40
"21" "437" 33
"21" "439" 8
"21" "440" 1
"21" "445" 1
"21" "446" 1
"21" "459" 1
"21" "460" 20
"21" "463" 21
"21" "464" 1
"21" "469" 1
"21" "472" 4
"21" "476" 1
"21" "484" 1
"21" "486" 1
"21" "487" 1
"21" "490" 1
"21" "496" 1
"21" "500" 1
"21" "501" 1
"21" "505" 1
"21" "518" 1
"21" "519" 1
"21" "525" 1
"21" "530" 1
"21" "534" 11
"21" "540" 5
"21" "548" 41
"21" "557" 7
"21" "558" 1
"21" "560" 1
"21" "566" 1
"21" "567" 1
"21" "574" 3
"21" "575" 47
"21" "579" 1
"21" "581" 1
"21" "583" 1
"21" "585" 9
"21" "599" 1
"21" "611" 2
"21" "624" 1
"21" "631" 1
"21" "637" 2
"21" "638" 1
"21" "642" 1
"21" "646" 1
"21" "650" 1
"21" "651" 1
"21" "652" 1
"21" "660" 1
"21" "668" 1
"21" "674" 1
"21" "682" 1
"21" "689" 1
"21" "704" 1
"21" "709" 1
"21" "712" 1
"21" "713" 1
"21" "718" 1
"21" "720" 1
"21" "723" 1
"21" "726" 1
"21" "730" 1
"21" "734" 1
"21" "736" 1
"21" "745" 1
"21" "753" 1
"21" "755" 1
"21" "764" 1
"21" "781" 1
"21" "787" 1
"21" "792" 1
"21" "798" 1
"21" "800" 1
"21" "802" 25
"21" "809" 1
"21" "813" 9
"21" "823" 1
"21" "845" 1
"21" "851" 9
"21" "852" 1
"21" "860" 6
"21" "861" 4
"21" "862" 1
"21" "863" 1
"21" "873" 4
"21" "874" 1
"21" "882" 4
"21" "891" 16
"21" "908" 1
"21" "911" 1
"21" "918" 1
"21" "919" 1
"21" "920" 18
"21" "926" 10
"21" "928" 1
"21" "962" 1
"21" "967" 1
"21" "968" 1
"21" "972" 1
"21" "979" 1
"21" "981" 1
"21" "987" 23
"21" "992" 1
"21" "993" 1
"21" "995" 1
"21" "1003" 2
"21" "1015" 1
"21" "1027" 13
"21" "1028" 1
"21" "1030" 1
"21" "1039" 1
"21" "1045" 1
"21" "1046" 1
"21" "1048" 1
"21" "1054" 1
"21" "1056" 4
"21" "1058" 10
"21" "1067" 1
"21" "1068" 1
"21" "1069" 1
"21" "1070" 13
"21" "1074" 15
"21" "1081" 2
"21" "1083" 1
"21" "1084" 1
"21" "1092" 18
"21" "1107" 1
"21" "1109" 11
"21" "1110" 1
"22" "23" 31
"22" "24" 32
"22" "25" 7
"22" "26" 38
"22" "27" 56
"22" "29" 76
"22" "30" 2
"22" "31" 80
"22" "32" 65
"22" "33" 48
"22" "34" 55
"22" "35" 51
"22" "37" 59
"22" "38" 18
"22" "39" 35
"22" "40" 8
"22" "41" 49
"22" "42" 42
"22" "43" 48
"22" "44" 31
"22" "45" 54
"22" "46" 4
"22" "47" 49
"22" "48" 70
"22" "49" 63
"22" "50" 2
"22" "51" 29
"22" "52" 3
"22" "53" 62
"22" "54" 8
"22" "55" 9
"22" "56" 27
"22" "57" 40
"22" "58" 7
"22" "59" 2
"22" "60" 19
"22" "61" 9
"22" "62" 28
"22" "64" 1
"22" "70" 5
"22" "73" 1
"22" "78" 1
"22" "81" 1
"22" "88" 16
"22" "90" 13
"22" "95" 7
"22" "99" 1
"22" "105" 1
"22" "108" 1
"22" "114" 2
"22" "115" 22
"22" "116" 1
"22" "120" 24
"22" "121" 4
"22" "140" 1
"22" "141" 1
"22" "142" 1
"22" "143" 1
"22" "144" 31
"22" "148" 1
"22" "150" 19
"22" "151" 4
"22" "153" 4
"22" "159" 11
"22" "163" 1
"22" "165" 1
"22" "190" 1
"22" "198" 1
"22" "224" 1
"22" "233" 1
"22" "239" 2
"22" "269" 1
"22" "271" 1
"22" "282" 1
"22" "287" 13
"22" "294" 1
"22" "306" 17
"22" "311" 64
"22" "318" 20
"22" "323" 1
"22" "332" 1
"22" "337" 11
"22" "338" 3
"22" "345" 68
"22" "349" 1
"22" "357" 1
"22" "363" 13
"22" "366" 1
"22" "370" 4
"22" "371" 1
"22" "375" 25
"22" "377" 45
"22" "388" 1
"22" "396" 62
"22" "401" 29
"22" "403" 1
"22" "408" 2
"22" "410" 1
"22" "413" 2
"22" "416" 1
"22" "417" 1
"22" "425" 1
"22" "427" 2
"22" "433" 11
"22" "435" 4
"22" "436" 13
"22" "437" 27
"22" "439" 21
"22" "443" 1
"22" "446" 1
"22" "459" 4
"22" "460" 37
"22" "463" 34
"22" "472" 38
"22" "475" 1
"22" "484" 1
"22" "487" 1
"22" "504" 1
"22" "511" 1
"22" "515" 1
"22" "516" 1
"22" "524" 1
"22" "525" 1
"22" "534" 21
"22" "539" 1
"22" "540" 1
"22" "541" 1
"22" "548" 8
"22" "554" 3
"22" "557" 25
"22" "570" 1
"22" "574" 31
"22" "575" 5
"22" "585" 2
"22" "591" 2
"22" "594" 1
"22" "596" 3
"22" "607" 2
"22" "611" 49
"22" "625" 1
"22" "631" 1
"22" "634" 1
"22" "645" 1
"22" "651" 1
"22" "658" 1
"22" "676" 3
"22" "683" 1
"22" "689" 1
"22" "702" 1
"22" "711" 1
"22" "713" 1
"22" "714" 1
"22" "724" 1
"22" "725" 1
"22" "730" 1
"22" "750" 1
"22" "751" 2
"22" "755" 1
"22" "757" 1
"22" "768" 1
"22" "771" 1
"22" "790" 1
"22" "791" 1
"22" "793" 1
"22" "794" 1
"22" "798" 1
"22" "801" 1
"22" "812" 1
"22" "813" 15
"22" "815" 1
"22" "831" 1
"22" "840" 1
"22" "846" 2
"22" "851" 39
"22" "860" 22
"22" "861" 2
"22" "862" 1
"22" "864" 1
"22" "868" 1
"22" "873" 8
"22" "874" 1
"22" "882" 3
"22" "891" 4
"22" "906" 1
"22" "914" 1
"22" "920" 12
"22" "926" 9
"22" "928" 1
"22" "938" 1
"22" "940" 1
"22" "941" 1
"22" "951" 1
"22" "957" 1
"22" "987" 2
"22" "995" 1
"22" "996" 3
"22" "998" 2
"22" "1003" 22
"22" "1012" 1
"22" "1027" 6
"22" "1031" 1
"22" "1033" 1
"22" "1044" 1
"22" "1045" 1
"22" "1046" 16
"22" "1048" 1
"22" "1056" 2
"22" "1058" 55
"22" "1060" 1
"22" "1070" 10
"22" "1072" 1
"22" "1074" 46
"22" "1075" 1
"22" "1081" 73
"22" "1083" 51
"22" "1087" 1
"22" "1092" 4
"22" "1107" 1
"22" "1109" 51
"22" "1110" 1
"23" "24" 32
"23" "25" 19
"23" "26" 26
"23" "27" 5
"23" "28" 5
"23" "29" 37
"23" "30" 13
"23" "31" 23
"23" "32" 37
"23" "33" 20
"23" "34" 31
"23" "35" 25
"23" "36" 8
"23" "37" 28
"23" "38" 10
"23" "39" 36
"23" "40" 7
"23" "41" 28
"23" "42" 22
"23" "43" 18
"23" "44" 28
"23" "45" 32
"23" "46" 20
"23" "47" 12
"23" "48" 25
"23" "49" 37
"23" "50" 16
"23" "51" 17
"23" "52" 34
"23" "53" 49
"23" "54" 43
"23" "55" 30
"23" "56" 20
"23" "57" 33
"23" "58" 39
"23" "59" 38
"23" "60" 35
"23" "61" 24
"23" "62" 20
"23" "70" 16
"23" "81" 5
"23" "85" 5
"23" "88" 18
"23" "90" 5
"23" "95" 24
"23" "100" 1
"23" "101" 1
"23" "102" 1
"23" "104" 1
"23" "105" 1
"23" "108" 1
"23" "113" 2
"23" "114" 4
"23" "115" 37
"23" "116" 1
"23" "117" 1
"23" "120" 32
"23" "121" 7
"23" "134" 1
"23" "135" 1
"23" "144" 8
"23" "146" 1
"23" "148" 1
"23" "150" 18
"23" "151" 5
"23" "153" 12
"23" "159" 5
"23" "160" 1
"23" "161" 1
"23" "182" 1
"23" "211" 1
"23" "248" 1
"23" "255" 1
"23" "258" 1
"23" "262" 2
"23" "269" 1
"23" "275" 1
"23" "284" 1
"23" "285" 1
"23" "286" 1
"23" "287" 17
"23" "292" 1
"23" "294" 2
"23" "302" 1
"23" "306" 15
"23" "308" 1
"23" "309" 1
"23" "311" 25
"23" "318" 15
"23" "320" 1
"23" "329" 1
"23" "332" 1
"23" "334" 1
"23" "337" 18
"23" "338" 24
"23" "344" 1
"23" "345" 18
"23" "349" 1
"23" "350" 1
"23" "353" 1
"23" "357" 2
"23" "358" 1
"23" "363" 8
"23" "365" 1
"23" "375" 16
"23" "377" 28
"23" "381" 1
"23" "384" 1
"23" "389" 2
"23" "396" 22
"23" "401" 33
"23" "402" 1
"23" "405" 1
"23" "427" 12
"23" "428" 1
"23" "431" 1
"23" "433" 14
"23" "436" 9
"23" "437" 23
"23" "439" 22
"23" "460" 15
"23" "463" 36
"23" "464" 1
"23" "467" 1
"23" "468" 1
"23" "469" 1
"23" "472" 17
"23" "476" 2
"23" "487" 1
"23" "488" 1
"23" "497" 1
"23" "506" 1
"23" "507" 1
"23" "511" 1
"23" "515" 1
"23" "524" 1
"23" "534" 24
"23" "542" 1
"23" "548" 13
"23" "551" 1
"23" "557" 27
"23" "564" 1
"23" "567" 1
"23" "574" 28
"23" "575" 13
"23" "578" 1
"23" "579" 1
"23" "599" 1
"23" "611" 32
"23" "615" 1
"23" "624" 1
"23" "631" 1
"23" "637" 3
"23" "654" 1
"23" "661" 1
"23" "671" 1
"23" "676" 4
"23" "677" 1
"23" "683" 1
"23" "689" 1
"23" "697" 1
"23" "713" 1
"23" "724" 1
"23" "729" 1
"23" "730" 1
"23" "740" 1
"23" "762" 1
"23" "772" 1
"23" "786" 1
"23" "790" 1
"23" "794" 1
"23" "795" 1
"23" "800" 1
"23" "801" 1
"23" "802" 16
"23" "808" 2
"23" "813" 31
"23" "826" 1
"23" "828" 1
"23" "831" 1
"23" "840" 1
"23" "849" 2
"23" "851" 26
"23" "852" 1
"23" "853" 1
"23" "860" 38
"23" "873" 4
"23" "874" 1
"23" "877" 1
"23" "878" 1
"23" "882" 12
"23" "891" 9
"23" "894" 1
"23" "910" 1
"23" "914" 1
"23" "916" 1
"23" "920" 20
"23" "926" 14
"23" "928" 2
"23" "932" 1
"23" "934" 1
"23" "947" 1
"23" "952" 1
"23" "953" 1
"23" "956" 1
"23" "963" 1
"23" "975" 1
"23" "983" 1
"23" "984" 1
"23" "985" 1
"23" "987" 11
"23" "992" 1
"23" "995" 1
"23" "996" 11
"23" "998" 12
"23" "999" 1
"23" "1003" 27
"23" "1005" 1
"23" "1017" 1
"23" "1023" 1
"23" "1027" 16
"23" "1030" 1
"23" "1046" 4
"23" "1058" 33
"23" "1070" 16
"23" "1073" 1
"23" "1074" 30
"23" "1077" 1
"23" "1078" 1
"23" "1081" 23
"23" "1083" 19
"23" "1087" 1
"23" "1092" 35
"23" "1107" 2
"23" "1109" 23
"23" "1110" 1
"24" "25" 6
"24" "26" 19
"24" "27" 11
"24" "28" 1
"24" "29" 44
"24" "30" 1
"24" "31" 22
"24" "32" 31
"24" "33" 9
"24" "34" 16
"24" "35" 8
"24" "36" 3
"24" "37" 11
"24" "38" 3
"24" "39" 11
"24" "40" 1
"24" "41" 29
"24" "42" 12
"24" "43" 9
"24" "44" 11
"24" "45" 21
"24" "46" 1
"24" "47" 24
"24" "48" 37
"24" "49" 58
"24" "51" 7
"24" "52" 10
"24" "53" 68
"24" "54" 15
"24" "55" 5
"24" "56" 17
"24" "57" 39
"24" "58" 14
"24" "59" 21
"24" "60" 20
"24" "61" 7
"24" "62" 21
"24" "70" 9
"24" "81" 1
"24" "88" 6
"24" "90" 5
"24" "95" 12
"24" "102" 1
"24" "104" 1
"24" "114" 3
"24" "115" 28
"24" "120" 22
"24" "121" 5
"24" "139" 1
"24" "144" 15
"24" "148" 1
"24" "150" 11
"24" "151" 11
"24" "153" 7
"24" "155" 1
"24" "159" 4
"24" "160" 1
"24" "161" 1
"24" "165" 1
"24" "287" 14
"24" "294" 4
"24" "297" 6
"24" "306" 10
"24" "311" 46
"24" "318" 52
"24" "331" 1
"24" "332" 1
"24" "337" 5
"24" "338" 5
"24" "345" 58
"24" "367" 1
"24" "375" 14
"24" "377" 36
"24" "396" 41
"24" "401" 34
"24" "408" 2
"24" "410" 2
"24" "427" 4
"24" "433" 15
"24" "435" 3
"24" "436" 10
"24" "437" 22
"24" "439" 20
"24" "445" 1
"24" "446" 1
"24" "452" 1
"24" "459" 2
"24" "460" 17
"24" "463" 23
"24" "469" 1
"24" "472" 24
"24" "490" 1
"24" "498" 1
"24" "511" 1
"24" "518" 1
"24" "519" 1
"24" "534" 34
"24" "535" 1
"24" "540" 1
"24" "544" 1
"24" "546" 1
"24" "548" 6
"24" "554" 4
"24" "557" 17
"24" "574" 27
"24" "575" 5
"24" "585" 3
"24" "591" 1
"24" "611" 39
"24" "646" 1
"24" "688" 1
"24" "689" 1
"24" "697" 1
"24" "714" 1
"24" "736" 1
"24" "751" 1
"24" "753" 1
"24" "755" 1
"24" "813" 19
"24" "827" 1
"24" "845" 1
"24" "846" 10
"24" "851" 31
"24" "855" 1
"24" "860" 24
"24" "861" 6
"24" "868" 5
"24" "873" 10
"24" "877" 1
"24" "882" 5
"24" "891" 14
"24" "906" 1
"24" "920" 17
"24" "926" 4
"24" "934" 1
"24" "936" 1
"24" "939" 1
"24" "941" 1
"24" "943" 1
"24" "955" 1
"24" "958" 1
"24" "970" 1
"24" "971" 1
"24" "980" 1
"24" "992" 1
"24" "996" 7
"24" "998" 6
"24" "1003" 33
"24" "1023" 1
"24" "1027" 6
"24" "1031" 1
"24" "1046" 17
"24" "1048" 1
"24" "1058" 63
"24" "1070" 6
"24" "1074" 14
"24" "1075" 1
"24" "1076" 1
"24" "1081" 51
"24" "1083" 39
"24" "1092" 2
"24" "1109" 49
"24" "1110" 1
"25" "26" 28
"25" "27" 2
"25" "28" 5
"25" "29" 13
"25" "30" 4
"25" "31" 8
"25" "32" 15
"25" "33" 19
"25" "34" 25
"25" "35" 20
"25" "36" 3
"25" "37" 16
"25" "38" 14
"25" "39" 44
"25" "40" 14
"25" "41" 2
"25" "42" 9
"25" "43" 21
"25" "44" 25
"25" "45" 50
"25" "46" 19
"25" "47" 21
"25" "48" 9
"25" "49" 19
"25" "50" 16
"25" "51" 49
"25" "52" 42
"25" "53" 10
"25" "54" 44
"25" "55" 47
"25" "56" 43
"25" "57" 4
"25" "58" 44
"25" "59" 51
"25" "60" 29
"25" "61" 47
"25" "62" 5
"25" "70" 37
"25" "73" 1
"25" "85" 13
"25" "88" 26
"25" "90" 3
"25" "95" 27
"25" "102" 1
"25" "108" 4
"25" "114" 2
"25" "115" 11
"25" "120" 16
"25" "121" 6
"25" "134" 1
"25" "144" 3
"25" "149" 1
"25" "150" 6
"25" "151" 8
"25" "153" 7
"25" "154" 1
"25" "157" 1
"25" "158" 1
"25" "159" 1
"25" "165" 1
"25" "174" 1
"25" "182" 1
"25" "199" 1
"25" "211" 1
"25" "219" 1
"25" "222" 1
"25" "256" 1
"25" "267" 1
"25" "271" 3
"25" "272" 1
"25" "277" 1
"25" "282" 1
"25" "285" 1
"25" "292" 1
"25" "294" 8
"25" "297" 2
"25" "303" 1
"25" "304" 1
"25" "306" 20
"25" "310" 1
"25" "311" 3
"25" "318" 5
"25" "322" 1
"25" "325" 1
"25" "337" 21
"25" "338" 19
"25" "343" 1
"25" "344" 1
"25" "345" 5
"25" "348" 1
"25" "349" 1
"25" "351" 1
"25" "353" 1
"25" "358" 1
"25" "363" 5
"25" "365" 1
"25" "371" 1
"25" "375" 37
"25" "377" 19
"25" "379" 1
"25" "384" 1
"25" "387" 1
"25" "389" 1
"25" "396" 4
"25" "401" 9
"25" "405" 1
"25" "408" 1
"25" "410" 10
"25" "414" 1
"25" "420" 1
"25" "426" 1
"25" "427" 15
"25" "428" 1
"25" "429" 1
"25" "433" 11
"25" "435" 5
"25" "436" 24
"25" "437" 20
"25" "439" 22
"25" "446" 1
"25" "447" 1
"25" "460" 18
"25" "463" 17
"25" "467" 1
"25" "468" 1
"25" "471" 1
"25" "472" 4
"25" "475" 1
"25" "479" 1
"25" "480" 1
"25" "486" 1
"25" "501" 1
"25" "510" 1
"25" "511" 1
"25" "519" 1
"25" "534" 10
"25" "540" 5
"25" "542" 1
"25" "548" 38
"25" "551" 1
"25" "554" 4
"25" "557" 9
"25" "560" 1
"25" "574" 5
"25" "575" 42
"25" "578" 1
"25" "581" 1
"25" "585" 3
"25" "592" 1
"25" "596" 4
"25" "600" 1
"25" "607" 2
"25" "611" 8
"25" "624" 1
"25" "630" 1
"25" "631" 1
"25" "638" 1
"25" "646" 1
"25" "654" 1
"25" "658" 1
"25" "668" 1
"25" "674" 1
"25" "689" 1
"25" "691" 1
"25" "692" 1
"25" "704" 1
"25" "707" 1
"25" "709" 1
"25" "714" 1
"25" "719" 1
"25" "726" 1
"25" "728" 1
"25" "730" 1
"25" "734" 1
"25" "736" 1
"25" "744" 1
"25" "745" 1
"25" "755" 1
"25" "759" 1
"25" "763" 1
"25" "772" 1
"25" "778" 1
"25" "798" 1
"25" "802" 21
"25" "808" 2
"25" "813" 21
"25" "819" 1
"25" "840" 1
"25" "845" 1
"25" "846" 6
"25" "847" 1
"25" "851" 7
"25" "856" 1
"25" "860" 6
"25" "861" 6
"25" "873" 13
"25" "877" 1
"25" "879" 1
"25" "881" 1
"25" "882" 12
"25" "888" 1
"25" "891" 36
"25" "916" 1
"25" "920" 19
"25" "926" 12
"25" "936" 1
"25" "941" 3
"25" "952" 1
"25" "958" 1
"25" "963" 1
"25" "964" 1
"25" "969" 1
"25" "976" 1
"25" "987" 17
"25" "992" 1
"25" "994" 1
"25" "996" 2
"25" "1003" 6
"25" "1015" 1
"25" "1017" 1
"25" "1023" 1
"25" "1027" 18
"25" "1030" 1
"25" "1040" 1
"25" "1046" 1
"25" "1052" 1
"25" "1054" 1
"25" "1056" 1
"25" "1058" 9
"25" "1065" 1
"25" "1070" 18
"25" "1071" 1
"25" "1072" 1
"25" "1074" 14
"25" "1075" 1
"25" "1081" 4
"25" "1083" 2
"25" "1091" 1
"25" "1092" 17
"25" "1107" 1
"25" "1109" 2
"25" "1110" 1
"25" "1111" 1
"26" "27" 9
"26" "28" 18
"26" "29" 28
"26" "30" 37
"26" "31" 11
"26" "32" 32
"26" "33" 28
"26" "34" 51
"26" "35" 23
"26" "36" 17
"26" "37" 36
"26" "38" 65
"26" "39" 43
"26" "40" 37
"26" "41" 15
"26" "42" 18
"26" "43" 36
"26" "44" 34
"26" "45" 38
"26" "46" 60
"26" "47" 26
"26" "48" 26
"26" "49" 46
"26" "50" 54
"26" "51" 36
"26" "52" 24
"26" "53" 24
"26" "54" 27
"26" "55" 14
"26" "56" 40
"26" "57" 9
"26" "58" 63
"26" "59" 39
"26" "60" 30
"26" "61" 21
"26" "62" 16
"26" "64" 2
"26" "70" 23
"26" "73" 2
"26" "82" 1
"26" "84" 1
"26" "85" 15
"26" "88" 35
"26" "90" 6
"26" "94" 1
"26" "95" 29
"26" "100" 1
"26" "105" 1
"26" "107" 1
"26" "108" 7
"26" "113" 3
"26" "114" 2
"26" "115" 4
"26" "119" 1
"26" "120" 33
"26" "121" 3
"26" "126" 1
"26" "144" 12
"26" "149" 1
"26" "150" 14
"26" "151" 4
"26" "153" 10
"26" "157" 2
"26" "159" 2
"26" "160" 1
"26" "163" 1
"26" "164" 1
"26" "176" 1
"26" "179" 1
"26" "192" 1
"26" "203" 1
"26" "214" 1
"26" "222" 1
"26" "230" 1
"26" "236" 1
"26" "262" 1
"26" "269" 1
"26" "271" 7
"26" "272" 1
"26" "283" 1
"26" "287" 12
"26" "294" 19
"26" "297" 4
"26" "306" 10
"26" "309" 1
"26" "311" 22
"26" "318" 14
"26" "323" 3
"26" "329" 1
"26" "337" 34
"26" "338" 9
"26" "345" 16
"26" "358" 1
"26" "363" 11
"26" "365" 1
"26" "367" 1
"26" "375" 31
"26" "377" 39
"26" "379" 1
"26" "380" 1
"26" "381" 1
"26" "396" 9
"26" "401" 16
"26" "408" 3
"26" "410" 10
"26" "418" 1
"26" "427" 6
"26" "428" 1
"26" "429" 1
"26" "433" 10
"26" "435" 2
"26" "436" 33
"26" "437" 23
"26" "439" 15
"26" "449" 1
"26" "459" 1
"26" "460" 18
"26" "463" 23
"26" "471" 4
"26" "472" 19
"26" "473" 1
"26" "476" 2
"26" "487" 1
"26" "490" 1
"26" "500" 1
"26" "505" 1
"26" "506" 1
"26" "511" 1
"26" "523" 1
"26" "534" 17
"26" "537" 1
"26" "540" 3
"26" "544" 1
"26" "548" 43
"26" "550" 1
"26" "553" 1
"26" "554" 2
"26" "556" 2
"26" "557" 11
"26" "560" 1
"26" "566" 1
"26" "567" 1
"26" "568" 1
"26" "570" 1
"26" "574" 7
"26" "575" 42
"26" "582" 1
"26" "584" 1
"26" "585" 8
"26" "592" 1
"26" "596" 2
"26" "602" 1
"26" "605" 1
"26" "609" 1
"26" "611" 14
"26" "615" 1
"26" "622" 1
"26" "634" 1
"26" "637" 1
"26" "638" 1
"26" "645" 1
"26" "658" 1
"26" "660" 1
"26" "674" 1
"26" "675" 1
"26" "676" 1
"26" "683" 1
"26" "697" 1
"26" "699" 1
"26" "702" 1
"26" "712" 1
"26" "716" 1
"26" "720" 1
"26" "728" 1
"26" "731" 1
"26" "735" 1
"26" "742" 1
"26" "744" 1
"26" "745" 1
"26" "754" 1
"26" "755" 1
"26" "756" 1
"26" "757" 1
"26" "759" 1
"26" "767" 1
"26" "789" 1
"26" "792" 1
"26" "798" 1
"26" "800" 1
"26" "802" 28
"26" "807" 1
"26" "812" 1
"26" "813" 9
"26" "818" 1
"26" "831" 1
"26" "840" 1
"26" "846" 4
"26" "851" 17
"26" "855" 1
"26" "860" 18
"26" "861" 7
"26" "868" 2
"26" "873" 12
"26" "876" 2
"26" "879" 1
"26" "882" 12
"26" "885" 1
"26" "891" 15
"26" "903" 1
"26" "904" 2
"26" "909" 1
"26" "915" 1
"26" "916" 1
"26" "920" 7
"26" "926" 3
"26" "934" 1
"26" "941" 1
"26" "946" 1
"26" "947" 1
"26" "951" 1
"26" "953" 1
"26" "957" 1
"26" "958" 1
"26" "959" 1
"26" "961" 1
"26" "966" 1
"26" "967" 1
"26" "980" 1
"26" "982" 1
"26" "983" 1
"26" "984" 2
"26" "985" 1
"26" "987" 12
"26" "989" 1
"26" "992" 1
"26" "996" 2
"26" "998" 2
"26" "1003" 12
"26" "1005" 1
"26" "1006" 1
"26" "1007" 1
"26" "1012" 1
"26" "1017" 5
"26" "1027" 13
"26" "1030" 1
"26" "1039" 1
"26" "1040" 1
"26" "1046" 5
"26" "1058" 14
"26" "1061" 1
"26" "1065" 1
"26" "1066" 1
"26" "1070" 17
"26" "1072" 3
"26" "1074" 22
"26" "1077" 1
"26" "1081" 20
"26" "1083" 8
"26" "1092" 23
"26" "1102" 1
"26" "1107" 1
"26" "1109" 18
"26" "1111" 1
"26" "1112" 1
"27" "29" 76
"27" "30" 8
"27" "31" 65
"27" "32" 56
"27" "33" 42
"27" "34" 51
"27" "35" 49
"27" "36" 2
"27" "37" 44
"27" "38" 12
"27" "39" 38
"27" "40" 11
"27" "41" 89
"27" "42" 80
"27" "43" 40
"27" "44" 39
"27" "45" 71
"27" "46" 5
"27" "47" 53
"27" "48" 81
"27" "49" 44
"27" "51" 17
"27" "52" 3
"27" "53" 38
"27" "54" 4
"27" "55" 8
"27" "56" 7
"27" "57" 19
"27" "58" 6
"27" "60" 4
"27" "61" 6
"27" "62" 11
"27" "65" 1
"27" "70" 2
"27" "71" 1
"27" "73" 2
"27" "75" 1
"27" "88" 3
"27" "90" 84
"27" "97" 1
"27" "98" 1
"27" "103" 1
"27" "104" 1
"27" "115" 2
"27" "116" 1
"27" "117" 1
"27" "118" 1
"27" "120" 11
"27" "122" 1
"27" "127" 1
"27" "128" 1
"27" "132" 1
"27" "134" 1
"27" "137" 1
"27" "139" 1
"27" "142" 1
"27" "144" 6
"27" "146" 1
"27" "148" 1
"27" "149" 1
"27" "151" 7
"27" "158" 1
"27" "159" 2
"27" "164" 1
"27" "190" 2
"27" "199" 1
"27" "214" 1
"27" "224" 1
"27" "230" 1
"27" "236" 1
"27" "239" 1
"27" "240" 1
"27" "244" 1
"27" "245" 1
"27" "258" 1
"27" "259" 2
"27" "262" 1
"27" "269" 1
"27" "271" 1
"27" "284" 1
"27" "287" 9
"27" "291" 1
"27" "293" 1
"27" "294" 4
"27" "297" 1
"27" "306" 2
"27" "307" 1
"27" "311" 20
"27" "318" 6
"27" "329" 1
"27" "332" 1
"27" "333" 1
"27" "337" 4
"27" "338" 2
"27" "345" 52
"27" "346" 2
"27" "350" 1
"27" "353" 1
"27" "357" 3
"27" "358" 1
"27" "360" 3
"27" "362" 1
"27" "363" 2
"27" "369" 1
"27" "373" 2
"27" "375" 4
"27" "377" 12
"27" "380" 1
"27" "388" 1
"27" "390" 1
"27" "393" 5
"27" "396" 43
"27" "401" 12
"27" "408" 2
"27" "413" 1
"27" "417" 1
"27" "421" 1
"27" "427" 1
"27" "433" 9
"27" "435" 3
