"a" "b" "tinicio" "tfinal" "tcontato"
"1" "20" 7803000 7824000 21000
"1" "20" 7860000 7887000 27000
"1" "20" 7926000 7926000 0
"1" "20" 8002000 8002000 0
"1" "20" 8127000 8127000 0
"1" "20" 8160000 8160000 0
"1" "20" 9037000 9037000 0
"1" "20" 9200000 9200000 0
"1" "20" 9226000 9244000 18000
"1" "20" 9291000 9294000 3000
"1" "21" 1180000 1196000 16000
"1" "21" 1224000 1224000 0
"1" "21" 1239000 1239000 0
"1" "21" 1274000 1340000 66000
"1" "21" 1347000 1347000 0
"1" "21" 1368000 1383000 15000
"1" "21" 1400000 1400000 0
"1" "21" 1417000 1449000 32000
"1" "21" 1486000 1488000 2000
"1" "21" 1518000 1518000 0
"1" "21" 1557000 1588000 31000
"1" "21" 1601000 1601000 0
"1" "21" 1614000 1614000 0
"1" "21" 1682000 1682000 0
"1" "21" 1694000 1694000 0
"1" "21" 1770000 1775000 5000
"1" "21" 1814000 1814000 0
"1" "21" 1826000 1826000 0
"1" "21" 2133000 2133000 0
"1" "21" 2222000 2222000 0
"1" "21" 2324000 2350000 26000
"1" "21" 2379000 2391000 12000
"1" "21" 2396000 2396000 0
"1" "21" 2406000 2406000 0
"1" "21" 2424000 2424000 0
"1" "21" 2434000 2434000 0
"1" "21" 2538000 2538000 0
"1" "21" 2561000 2561000 0
"1" "21" 2602000 2629000 27000
"1" "21" 2704000 2704000 0
"1" "21" 2715000 2727000 12000
"1" "21" 2743000 2743000 0
"1" "21" 3705000 3722000 17000
"1" "21" 3773000 3785000 12000
"1" "21" 5528000 5544000 16000
"1" "21" 5548000 5583000 35000
"1" "21" 5588000 5588000 0
"1" "21" 5607000 5607000 0
"1" "21" 5633000 5633000 0
"1" "21" 5666000 5685000 19000
"1" "21" 5710000 5710000 0
"1" "21" 7871000 7926000 55000
"1" "21" 7965000 7965000 0
"1" "21" 7990000 7990000 0
"1" "21" 8127000 8127000 0
"1" "21" 8150000 8150000 0
"1" "21" 8181000 8181000 0
"1" "21" 8212000 8227000 15000
"1" "21" 8232000 8232000 0
"1" "21" 8269000 8269000 0
"1" "21" 8296000 8413000 117000
"1" "21" 8905000 8921000 16000
"1" "21" 8942000 8963000 21000
"1" "22" 4016000 4016000 0
"1" "22" 4047000 4047000 0
"1" "22" 4056000 4056000 0
"1" "22" 4066000 4066000 0
"1" "22" 4088000 4103000 15000
"1" "22" 6736000 6736000 0
"1" "22" 6782000 6794000 12000
"1" "22" 6801000 6803000 2000
"1" "22" 6818000 6818000 0
"1" "22" 6857000 6872000 15000
"1" "22" 6896000 6896000 0
"1" "22" 6923000 6923000 0
"1" "22" 6934000 6950000 16000
"1" "22" 6971000 6971000 0
"1" "22" 7522000 7522000 0
"1" "22" 7555000 7555000 0
"1" "22" 9187000 9187000 0
"1" "22" 9211000 9211000 0
"1" "22" 9232000 9232000 0
"1" "22" 9260000 9260000 0
"1" "23" 1958000 1958000 0
"1" "23" 1964000 1964000 0
"1" "23" 2043000 2043000 0
"1" "23" 2202000 2202000 0
"1" "23" 2226000 2226000 0
"1" "23" 2247000 2265000 18000
"1" "23" 2279000 2279000 0
"1" "23" 2292000 2307000 15000
"1" "23" 2335000 2335000 0
"1" "23" 2351000 2351000 0
"1" "23" 2367000 2367000 0
"1" "23" 2549000 2549000 0
"1" "23" 2841000 2841000 0
"1" "23" 3030000 3030000 0
"1" "23" 3035000 3035000 0
"1" "23" 3079000 3081000 2000
"1" "23" 3127000 3127000 0
"1" "23" 3149000 3194000 45000
"1" "23" 3209000 3244000 35000
"1" "23" 3816000 3816000 0
"1" "23" 3849000 3849000 0
"1" "23" 3973000 3973000 0
"1" "23" 4234000 4234000 0
"1" "23" 4263000 4263000 0
"1" "23" 4280000 4280000 0
"1" "23" 4295000 4295000 0
"1" "23" 4299000 4300000 1000
"1" "23" 4336000 4336000 0
"1" "23" 4864000 4864000 0
"1" "23" 4873000 4873000 0
"1" "23" 5081000 5081000 0
"1" "24" 4864000 4864000 0
"1" "24" 4896000 4902000 6000
"1" "24" 4956000 4956000 0
"1" "24" 9499000 9499000 0
"1" "24" 9558000 9558000 0
"1" "24" 9603000 9603000 0
"1" "24" 9610000 9643000 33000
"1" "24" 9712000 9712000 0
"1" "24" 10071000 10071000 0
"1" "25" 1058000 1069000 11000
"1" "25" 1111000 1111000 0
"1" "25" 1117000 1117000 0
"1" "25" 1143000 1154000 11000
"1" "25" 1170000 1185000 15000
"1" "25" 1253000 1253000 0
"1" "25" 1264000 1331000 67000
"1" "25" 1359000 1359000 0
"1" "25" 1364000 1388000 24000
"1" "25" 1430000 1538000 108000
"1" "25" 1555000 1555000 0
"1" "25" 1581000 1599000 18000
"1" "25" 1617000 1617000 0
"1" "25" 1638000 1638000 0
"1" "25" 1657000 1657000 0
"1" "25" 1665000 1699000 34000
"1" "25" 1714000 1714000 0
"1" "25" 1751000 1790000 39000
"1" "25" 1821000 1876000 55000
"1" "25" 1935000 1949000 14000
"1" "25" 1967000 1967000 0
"1" "25" 1993000 2025000 32000
"1" "25" 2079000 2079000 0
"1" "25" 2099000 2099000 0
"1" "25" 2108000 2108000 0
"1" "25" 2145000 2176000 31000
"1" "25" 2217000 2247000 30000
"1" "25" 2277000 2277000 0
"1" "25" 2278000 2278000 0
"1" "25" 2324000 2371000 47000
"1" "25" 2398000 2398000 0
"1" "25" 2411000 2411000 0
"1" "25" 2436000 2452000 16000
"1" "25" 2479000 2479000 0
"1" "25" 2487000 2487000 0
"1" "25" 2507000 2507000 0
"1" "25" 2517000 2517000 0
"1" "25" 2561000 2561000 0
"1" "25" 2595000 2741000 146000
"1" "25" 2746000 2746000 0
"1" "25" 2768000 2800000 32000
"1" "25" 2829000 2841000 12000
"1" "25" 2953000 2953000 0
"1" "25" 2986000 2986000 0
"1" "25" 3033000 3033000 0
"1" "25" 3056000 3076000 20000
"1" "25" 3079000 3079000 0
"1" "25" 3101000 3101000 0
"1" "25" 3133000 3133000 0
"1" "25" 3149000 3149000 0
"1" "25" 3180000 3203000 23000
"1" "25" 3209000 3209000 0
"1" "25" 3233000 3254000 21000
"1" "25" 3289000 3407000 118000
"1" "25" 3431000 3478000 47000
"1" "25" 3501000 3594000 93000
"1" "25" 3609000 3609000 0
"1" "25" 3625000 3625000 0
"1" "25" 3628000 3628000 0
"1" "25" 3658000 3658000 0
"1" "25" 3666000 3666000 0
"1" "25" 3687000 3687000 0
"1" "25" 3721000 3724000 3000
"1" "25" 3726000 3802000 76000
"1" "25" 3816000 3816000 0
"1" "25" 3834000 3834000 0
"1" "25" 3860000 3873000 13000
"1" "25" 3894000 3953000 59000
"1" "25" 3973000 3973000 0
"1" "25" 3992000 4004000 12000
"1" "25" 4009000 4025000 16000
"1" "25" 4053000 4073000 20000
"1" "25" 4103000 4117000 14000
"1" "25" 4119000 4187000 68000
"1" "25" 4203000 4203000 0
"1" "25" 4219000 4219000 0
"1" "25" 4234000 4234000 0
"1" "25" 4246000 4246000 0
"1" "25" 4310000 4310000 0
"1" "25" 4322000 4387000 65000
"1" "25" 4417000 4451000 34000
"1" "25" 4467000 4487000 20000
"1" "25" 4506000 4557000 51000
"1" "25" 4595000 4719000 124000
"1" "25" 4746000 4746000 0
"1" "25" 4795000 4795000 0
"1" "25" 4816000 4825000 9000
"1" "25" 4847000 4861000 14000
"1" "25" 4881000 4881000 0
"1" "25" 4887000 4887000 0
"1" "25" 4913000 4913000 0
"1" "25" 4922000 4922000 0
"1" "25" 4951000 4951000 0
"1" "25" 4973000 4988000 15000
"1" "25" 5007000 5007000 0
"1" "25" 5016000 5016000 0
"1" "25" 5033000 5049000 16000
"1" "25" 5091000 5107000 16000
"1" "25" 5114000 5114000 0
"1" "25" 5235000 5235000 0
"1" "25" 5288000 5346000 58000
"1" "25" 5378000 5378000 0
"1" "25" 5385000 5453000 68000
"1" "25" 5484000 5484000 0
"1" "25" 5516000 5516000 0
"1" "25" 5526000 5546000 20000
"1" "25" 5563000 5563000 0
"1" "25" 5615000 5615000 0
"1" "25" 5668000 5668000 0
"1" "25" 5710000 5719000 9000
"1" "25" 5738000 5738000 0
"1" "25" 5768000 5788000 20000
"1" "25" 5857000 5878000 21000
"1" "25" 5912000 5926000 14000
"1" "25" 5955000 5991000 36000
"1" "25" 6035000 6060000 25000
"1" "25" 6107000 6130000 23000
"1" "25" 6160000 6202000 42000
"1" "25" 6207000 6224000 17000
"1" "25" 6232000 6247000 15000
"1" "25" 6263000 6324000 61000
"1" "25" 6355000 6355000 0
"1" "25" 6389000 6389000 0
"1" "25" 6391000 6391000 0
"1" "25" 6416000 6416000 0
"1" "25" 6425000 6445000 20000
"1" "25" 6457000 6457000 0
"1" "25" 6482000 6509000 27000
"1" "25" 6549000 6549000 0
"1" "25" 6648000 6648000 0
"1" "25" 6664000 6664000 0
"1" "25" 6739000 6756000 17000
"1" "25" 7223000 7256000 33000
"1" "25" 7337000 7337000 0
"1" "25" 7446000 7446000 0
"1" "25" 7455000 7455000 0
"1" "25" 7470000 7470000 0
"1" "25" 7485000 7506000 21000
"1" "25" 7592000 7606000 14000
"1" "25" 8074000 8088000 14000
"1" "25" 8142000 8160000 18000
"1" "25" 8186000 8220000 34000
"1" "25" 8248000 8282000 34000
"1" "25" 8315000 8315000 0
"1" "25" 8323000 8342000 19000
"1" "25" 8353000 8375000 22000
"1" "25" 8409000 8426000 17000
"1" "25" 8461000 8463000 2000
"1" "25" 8512000 8512000 0
"1" "25" 8563000 8602000 39000
"1" "25" 8634000 8645000 11000
"1" "25" 8670000 8670000 0
"1" "25" 8678000 8678000 0
"1" "25" 8706000 8717000 11000
"1" "25" 8720000 8733000 13000
"1" "25" 8765000 8766000 1000
"1" "25" 8814000 8820000 6000
"1" "25" 8847000 8893000 46000
"1" "25" 8894000 8905000 11000
"1" "25" 8960000 8962000 2000
"1" "25" 8992000 8992000 0
"1" "26" 2939000 2939000 0
"1" "26" 3e+06 3e+06 0
"1" "26" 3032000 3032000 0
"1" "26" 3053000 3053000 0
"1" "26" 3064000 3064000 0
"1" "26" 3085000 3085000 0
"1" "26" 3112000 3112000 0
"1" "26" 3129000 3129000 0
"1" "26" 3205000 3205000 0
"1" "26" 3528000 3528000 0
"1" "26" 3532000 3544000 12000
"1" "26" 3563000 3565000 2000
"1" "26" 3585000 3585000 0
"1" "26" 3601000 3601000 0
"1" "26" 3613000 3615000 2000
"1" "26" 3656000 3657000 1000
"1" "26" 3664000 3664000 0
"1" "26" 5588000 5588000 0
"1" "26" 5621000 5628000 7000
"1" "26" 5698000 5717000 19000
"1" "26" 5885000 5892000 7000
"1" "26" 6485000 6485000 0
"1" "26" 7738000 7738000 0
"1" "26" 7768000 7768000 0
"1" "26" 7795000 7795000 0
"1" "26" 7833000 7845000 12000
"1" "26" 7896000 7896000 0
"1" "26" 8142000 8142000 0
"1" "26" 8147000 8147000 0
"1" "26" 9083000 9083000 0
"1" "26" 9401000 9401000 0
"1" "26" 9533000 9533000 0
"1" "27" 6494000 6494000 0
"1" "27" 6756000 6756000 0
"1" "27" 6766000 6782000 16000
"1" "27" 6838000 6838000 0
"1" "27" 6887000 6887000 0
"1" "27" 6923000 6934000 11000
"1" "27" 7446000 7446000 0
"1" "27" 7488000 7508000 20000
"1" "27" 7522000 7536000 14000
"1" "27" 9707000 9707000 0
"1" "27" 9933000 9933000 0
"1" "28" 7291000 7291000 0
"1" "28" 7326000 7338000 12000
"1" "28" 7343000 7343000 0
"1" "28" 7365000 7365000 0
"1" "28" 7390000 7390000 0
"1" "28" 7421000 7421000 0
"1" "28" 7429000 7429000 0
"1" "28" 7626000 7626000 0
"1" "28" 7878000 7878000 0
"1" "29" 1285000 1285000 0
"1" "29" 1488000 1488000 0
"1" "29" 2453000 2453000 0
"1" "29" 2463000 2463000 0
"1" "29" 2526000 2526000 0
"1" "29" 3295000 3295000 0
"1" "29" 3313000 3331000 18000
"1" "29" 4800000 4800000 0
"1" "29" 4816000 4816000 0
"1" "29" 4954000 4954000 0
"1" "29" 5004000 5004000 0
"1" "29" 5773000 5773000 0
"1" "29" 9308000 9308000 0
"1" "30" 932000 961000 29000
"1" "30" 968000 968000 0
"1" "30" 1007000 1007000 0
"1" "30" 1037000 1037000 0
"1" "30" 1047000 1047000 0
"1" "30" 2197000 2197000 0
"1" "30" 2526000 2526000 0
"1" "30" 2566000 2566000 0
"1" "30" 3048000 3061000 13000
"1" "30" 3094000 3100000 6000
"1" "30" 3755000 3755000 0
"1" "30" 6188000 6188000 0
"1" "30" 6192000 6192000 0
"1" "30" 6648000 6648000 0
"1" "30" 6688000 6706000 18000
"1" "30" 7004000 7004000 0
"1" "30" 7125000 7125000 0
"1" "30" 7129000 7147000 18000
"1" "30" 7239000 7243000 4000
"1" "30" 7480000 7491000 11000
"1" "30" 7587000 7600000 13000
"1" "30" 7671000 7671000 0
"1" "30" 7691000 7691000 0
"1" "30" 7708000 7708000 0
"1" "30" 7738000 7738000 0
"1" "30" 7742000 7742000 0
"1" "30" 7800000 7802000 2000
"1" "30" 7858000 7887000 29000
"1" "30" 7926000 7926000 0
"1" "30" 7946000 7946000 0
"1" "30" 8472000 8472000 0
"1" "30" 8564000 8564000 0
"1" "30" 9113000 9113000 0
"1" "31" 4338000 4338000 0
"1" "31" 5398000 5398000 0
"1" "31" 5806000 5806000 0
"1" "31" 6494000 6494000 0
"1" "31" 6685000 6705000 20000
"1" "31" 6724000 6736000 12000
"1" "31" 6966000 6966000 0
"1" "31" 6971000 6971000 0
"1" "31" 7091000 7091000 0
"1" "31" 7098000 7116000 18000
"1" "31" 7397000 7397000 0
"1" "31" 7405000 7405000 0
"1" "31" 7438000 7457000 19000
"1" "32" 1343000 1360000 17000
"1" "32" 1844000 1855000 11000
"1" "32" 3798000 3798000 0
"1" "32" 4372000 4372000 0
"1" "32" 5875000 5875000 0
"1" "32" 5932000 5932000 0
"1" "32" 6617000 6617000 0
"1" "32" 6633000 6633000 0
"1" "32" 6756000 6756000 0
"1" "32" 6783000 6783000 0
"1" "32" 6805000 6805000 0
"1" "32" 6812000 6812000 0
"1" "32" 7103000 7103000 0
"1" "32" 7125000 7125000 0
"1" "32" 7453000 7453000 0
"1" "32" 8717000 8717000 0
"1" "32" 8831000 8831000 0
"1" "32" 9272000 9272000 0
"1" "32" 9323000 9323000 0
"1" "32" 9413000 9413000 0
"1" "33" 1138000 1138000 0
"1" "33" 1241000 1253000 12000
"1" "33" 1276000 1276000 0
"1" "33" 1508000 1508000 0
"1" "33" 1601000 1614000 13000
"1" "33" 1756000 1756000 0
"1" "33" 1943000 1956000 13000
"1" "33" 1994000 1994000 0
"1" "33" 2374000 2374000 0
"1" "33" 2721000 2721000 0
"1" "33" 3687000 3687000 0
"1" "33" 5495000 5495000 0
"1" "33" 6754000 6754000 0
"1" "33" 8745000 8745000 0
"1" "33" 9088000 9088000 0
"1" "33" 9187000 9187000 0
"1" "33" 9603000 9603000 0
"1" "33" 9700000 9700000 0
"1" "33" 9934000 9934000 0
"1" "34" 1354000 1372000 18000
"1" "34" 1400000 1400000 0
"1" "34" 1886000 1886000 0
"1" "34" 1908000 1908000 0
"1" "34" 2059000 2059000 0
"1" "34" 2061000 2061000 0
"1" "34" 2310000 2310000 0
"1" "34" 2396000 2409000 13000
"1" "34" 3272000 3272000 0
"1" "34" 3443000 3443000 0
"1" "34" 3464000 3484000 20000
"1" "34" 3543000 3543000 0
"1" "34" 3609000 3609000 0
"1" "34" 3615000 3615000 0
"1" "34" 3737000 3737000 0
"1" "34" 4023000 4023000 0
"1" "34" 4038000 4038000 0
"1" "34" 4073000 4073000 0
"1" "34" 4219000 4219000 0
"1" "34" 4756000 4756000 0
"1" "34" 4782000 4782000 0
"1" "34" 5223000 5223000 0
"1" "34" 5840000 5840000 0
"1" "34" 5863000 5863000 0
"1" "34" 5964000 5964000 0
"1" "34" 6048000 6048000 0
"1" "34" 6236000 6236000 0
"1" "34" 6592000 6592000 0
"1" "34" 6612000 6612000 0
"1" "34" 7001000 7015000 14000
"1" "34" 7606000 7626000 20000
"1" "34" 7664000 7691000 27000
"1" "34" 7919000 7919000 0
"1" "34" 7961000 7961000 0
"1" "34" 8389000 8389000 0
"1" "34" 8861000 8877000 16000
"1" "34" 8934000 8934000 0
"1" "34" 8963000 8963000 0
"1" "34" 9308000 9308000 0
"1" "35" 1194000 1194000 0
"1" "35" 1787000 1787000 0
"1" "35" 2007000 2007000 0
"1" "35" 2014000 2014000 0
"1" "35" 2037000 2037000 0
"1" "35" 2044000 2044000 0
"1" "35" 2077000 2077000 0
"1" "35" 2366000 2366000 0
"1" "35" 2702000 2702000 0
"1" "35" 2814000 2835000 21000
"1" "35" 6416000 6416000 0
"1" "35" 6430000 6430000 0
"1" "35" 6660000 6663000 3000
"1" "35" 6703000 6703000 0
"1" "35" 6736000 6736000 0
"1" "35" 6751000 6751000 0
"1" "35" 6952000 6952000 0
"1" "35" 6988000 6988000 0
"1" "35" 7273000 7273000 0
"1" "35" 7419000 7419000 0
"1" "35" 8423000 8423000 0
"1" "35" 8620000 8620000 0
"1" "36" 972000 972000 0
"1" "36" 984000 984000 0
"1" "36" 3058000 3058000 0
"1" "36" 3119000 3119000 0
"1" "36" 3615000 3615000 0
"1" "36" 7343000 7343000 0
"1" "36" 7818000 7833000 15000
"1" "36" 7839000 7903000 64000
"1" "36" 7961000 8015000 54000
"1" "36" 8442000 8442000 0
"1" "37" 1166000 1166000 0
"1" "37" 1174000 1174000 0
"1" "37" 1275000 1275000 0
"1" "37" 1319000 1319000 0
"1" "37" 1375000 1375000 0
"1" "37" 1400000 1400000 0
"1" "37" 1421000 1421000 0
"1" "37" 1979000 1979000 0
"1" "37" 2005000 2005000 0
"1" "37" 2025000 2061000 36000
"1" "37" 5666000 5666000 0
"1" "37" 5847000 5847000 0
"1" "37" 6035000 6035000 0
"1" "37" 6414000 6416000 2000
"1" "37" 6600000 6612000 12000
"1" "37" 6614000 6614000 0
"1" "37" 7616000 7616000 0
"1" "38" 2351000 2351000 0
"1" "38" 3103000 3103000 0
"1" "38" 3112000 3133000 21000
"1" "38" 3136000 3136000 0
"1" "38" 3165000 3165000 0
"1" "38" 3589000 3609000 20000
"1" "38" 3634000 3634000 0
"1" "38" 6092000 6092000 0
"1" "38" 6105000 6105000 0
"1" "38" 6231000 6231000 0
"1" "38" 6236000 6236000 0
"1" "38" 6606000 6606000 0
"1" "38" 6754000 6754000 0
"1" "38" 6756000 6771000 15000
"1" "38" 6955000 6955000 0
"1" "38" 6988000 6988000 0
"1" "38" 6995000 6995000 0
"1" "38" 7091000 7091000 0
"1" "38" 7350000 7350000 0
"1" "38" 7434000 7434000 0
"1" "38" 7661000 7680000 19000
"1" "38" 7818000 7818000 0
"1" "38" 7847000 7847000 0
"1" "38" 7871000 7871000 0
"1" "38" 7961000 7980000 19000
"1" "38" 8142000 8142000 0
"1" "38" 8166000 8184000 18000
"1" "38" 8232000 8232000 0
"1" "39" 1083000 1083000 0
"1" "39" 1303000 1319000 16000
"1" "39" 1696000 1696000 0
"1" "39" 1858000 1858000 0
"1" "39" 1892000 1892000 0
"1" "39" 1908000 1908000 0
"1" "39" 1979000 1979000 0
"1" "39" 2031000 2042000 11000
"1" "39" 2174000 2174000 0
"1" "39" 2250000 2250000 0
"1" "39" 2629000 2639000 10000
"1" "39" 2674000 2727000 53000
"1" "39" 2783000 2783000 0
"1" "39" 2800000 2800000 0
"1" "39" 3205000 3209000 4000
"1" "39" 3244000 3244000 0
"1" "39" 3431000 3431000 0
"1" "39" 3630000 3630000 0
"1" "39" 3640000 3640000 0
"1" "39" 3836000 3836000 0
"1" "39" 4600000 4612000 12000
"1" "39" 4646000 4646000 0
"1" "39" 4742000 4742000 0
"1" "39" 5246000 5246000 0
"1" "39" 5281000 5297000 16000
"1" "39" 5305000 5324000 19000
"1" "39" 5528000 5528000 0
"1" "39" 5539000 5539000 0
"1" "39" 5563000 5563000 0
"1" "39" 5875000 5878000 3000
"1" "39" 6207000 6236000 29000
"1" "39" 6766000 6782000 16000
"1" "39" 6805000 6805000 0
"1" "39" 7506000 7506000 0
"1" "39" 7961000 7974000 13000
"1" "39" 8399000 8399000 0
"1" "39" 8409000 8409000 0
"1" "39" 8563000 8563000 0
"1" "39" 8861000 8877000 16000
"1" "39" 8905000 8905000 0
"1" "39" 8934000 8949000 15000
"1" "39" 8975000 8975000 0
"1" "39" 9020000 9020000 0
"1" "40" 947000 957000 10000
"1" "40" 3083000 3083000 0
"1" "40" 3657000 3657000 0
"1" "40" 6631000 6663000 32000
"1" "40" 6678000 6678000 0
"1" "40" 6694000 6694000 0
"1" "40" 6745000 6745000 0
"1" "40" 6754000 6754000 0
"1" "40" 7474000 7474000 0
"1" "40" 7854000 7854000 0
"1" "40" 8389000 8390000 1000
"1" "40" 8436000 8436000 0
"1" "40" 8481000 8481000 0
"1" "40" 8504000 8504000 0
"1" "40" 8532000 8532000 0
"1" "40" 8543000 8543000 0
"1" "40" 8786000 8786000 0
"1" "40" 8818000 8818000 0
"1" "41" 4210000 4210000 0
"1" "41" 6494000 6494000 0
"1" "41" 9294000 9294000 0
"1" "41" 9704000 9839000 135000
"1" "42" 2058000 2058000 0
"1" "42" 4168000 4168000 0
"1" "42" 5006000 5006000 0
"1" "42" 5016000 5016000 0
"1" "42" 5788000 5788000 0
"1" "42" 5854000 5854000 0
"1" "42" 6313000 6313000 0
"1" "42" 6324000 6324000 0
"1" "42" 6415000 6415000 0
"1" "42" 6416000 6416000 0
"1" "42" 7589000 7589000 0
"1" "42" 9354000 9354000 0
"1" "43" 1161000 1161000 0
"1" "43" 1177000 1177000 0
"1" "43" 1347000 1347000 0
"1" "43" 1622000 1622000 0
"1" "43" 2133000 2133000 0
"1" "43" 2311000 2311000 0
"1" "43" 2681000 2681000 0
"1" "43" 2761000 2761000 0
"1" "43" 2814000 2814000 0
"1" "43" 2817000 2817000 0
"1" "43" 3001000 3001000 0
"1" "43" 4875000 4875000 0
"1" "43" 4881000 4881000 0
"1" "43" 5323000 5336000 13000
"1" "43" 5644000 5644000 0
"1" "43" 5970000 5970000 0
"1" "43" 5977000 5977000 0
"1" "43" 6250000 6250000 0
"1" "43" 6592000 6600000 8000
"1" "43" 6633000 6633000 0
"1" "43" 7620000 7620000 0
"1" "43" 7974000 7974000 0
"1" "44" 844000 857000 13000
"1" "44" 859000 859000 0
"1" "44" 1189000 1189000 0
"1" "44" 1567000 1567000 0
"1" "44" 1803000 1813000 10000
"1" "44" 2175000 2175000 0
"1" "44" 2312000 2326000 14000
"1" "44" 2394000 2394000 0
"1" "44" 2415000 2415000 0
"1" "44" 2847000 2847000 0
"1" "44" 2859000 2859000 0
"1" "44" 3309000 3309000 0
"1" "44" 3439000 3439000 0
"1" "44" 3446000 3446000 0
"1" "44" 3501000 3501000 0
"1" "44" 3543000 3546000 3000
"1" "44" 4770000 4770000 0
"1" "44" 5235000 5235000 0
"1" "44" 5288000 5311000 23000
"1" "44" 5432000 5444000 12000
"1" "44" 5579000 5579000 0
"1" "44" 5738000 5738000 0
"1" "44" 5878000 5878000 0
"1" "44" 6625000 6625000 0
"1" "44" 7474000 7474000 0
"1" "44" 7478000 7478000 0
"1" "44" 7943000 7943000 0
"1" "44" 8866000 8866000 0
"1" "44" 9044000 9044000 0
"1" "45" 1214000 1241000 27000
"1" "45" 1320000 1331000 11000
"1" "45" 1432000 1432000 0
"1" "45" 1469000 1488000 19000
"1" "45" 1813000 1813000 0
"1" "45" 1951000 1951000 0
"1" "45" 1979000 1979000 0
"1" "45" 2071000 2071000 0
"1" "45" 2123000 2123000 0
"1" "45" 3431000 3431000 0
"1" "45" 3436000 3436000 0
"1" "45" 3501000 3501000 0
"1" "45" 3517000 3517000 0
"1" "45" 3867000 3867000 0
"1" "45" 4103000 4103000 0
"1" "45" 4406000 4406000 0
"1" "45" 4451000 4451000 0
"1" "45" 4452000 4452000 0
"1" "45" 4778000 4778000 0
"1" "45" 4795000 4795000 0
"1" "45" 5233000 5245000 12000
"1" "45" 5305000 5305000 0
"1" "45" 5318000 5318000 0
"1" "45" 5492000 5492000 0
"1" "45" 5499000 5499000 0
"1" "45" 5768000 5783000 15000
"1" "45" 5788000 5788000 0
"1" "45" 5889000 5889000 0
"1" "45" 5973000 6007000 34000
"1" "45" 6017000 6017000 0
"1" "45" 6405000 6405000 0
"1" "45" 6416000 6416000 0
"1" "45" 6585000 6585000 0
"1" "45" 6600000 6600000 0
"1" "45" 6663000 6706000 43000
"1" "45" 6923000 6923000 0
"1" "45" 6971000 7001000 30000
"1" "45" 7080000 7091000 11000
"1" "45" 7125000 7125000 0
"1" "45" 7276000 7306000 30000
"1" "45" 7343000 7343000 0
"1" "45" 7365000 7378000 13000
"1" "45" 8001000 8057000 56000
"1" "45" 8409000 8426000 17000
"1" "45" 8463000 8463000 0
"1" "45" 8563000 8575000 12000
"1" "45" 8638000 8638000 0
"1" "45" 9383000 9383000 0
"1" "45" 9424000 9424000 0
"1" "45" 9471000 9471000 0
"1" "46" 9e+05 9e+05 0
"1" "46" 930000 930000 0
"1" "46" 1011000 1011000 0
"1" "46" 1013000 1044000 31000
"1" "46" 1047000 1047000 0
"1" "46" 1077000 1077000 0
"1" "46" 1097000 1111000 14000
"1" "46" 1662000 1676000 14000
"1" "46" 2545000 2545000 0
"1" "46" 3079000 3079000 0
"1" "46" 3190000 3190000 0
"1" "46" 3205000 3205000 0
"1" "46" 3221000 3221000 0
"1" "46" 3545000 3589000 44000
"1" "46" 3613000 3615000 2000
"1" "46" 6107000 6107000 0
"1" "46" 6195000 6207000 12000
"1" "46" 6238000 6238000 0
"1" "46" 6751000 6751000 0
"1" "46" 6754000 6754000 0
"1" "46" 7813000 7818000 5000
"1" "46" 7852000 7852000 0
"1" "46" 7867000 7887000 20000
"1" "46" 7952000 7952000 0
"1" "46" 8148000 8152000 4000
"1" "46" 8160000 8171000 11000
"1" "46" 8202000 8202000 0
"1" "46" 8203000 8203000 0
"1" "47" 3272000 3272000 0
"1" "47" 3284000 3284000 0
"1" "47" 5440000 5440000 0
"1" "47" 5444000 5444000 0
"1" "47" 5499000 5499000 0
"1" "47" 5788000 5788000 0
"1" "47" 5947000 5947000 0
"1" "47" 6044000 6044000 0
"1" "47" 6359000 6372000 13000
"1" "47" 6541000 6541000 0
"1" "47" 6584000 6584000 0
"1" "47" 6750000 6750000 0
"1" "47" 6945000 6958000 13000
"1" "47" 6988000 6988000 0
"1" "47" 7291000 7291000 0
"1" "47" 7431000 7431000 0
"1" "47" 7461000 7474000 13000
"1" "47" 7589000 7589000 0
"1" "47" 9040000 9040000 0
"1" "47" 9153000 9153000 0
"1" "47" 9471000 9471000 0
"1" "47" 10015000 10015000 0
"1" "48" 1359000 1359000 0
"1" "48" 1976000 1976000 0
"1" "48" 1994000 1994000 0
"1" "48" 2001000 2001000 0
"1" "48" 4043000 4043000 0
"1" "48" 4868000 4868000 0
"1" "48" 4881000 4881000 0
"1" "48" 7416000 7416000 0
"1" "48" 7434000 7434000 0
"1" "48" 7453000 7453000 0
"1" "48" 7474000 7474000 0
"1" "48" 8783000 8783000 0
"1" "48" 8831000 8861000 30000
"1" "48" 9187000 9187000 0
"1" "49" 3240000 3240000 0
"1" "49" 3309000 3309000 0
"1" "49" 3534000 3534000 0
"1" "49" 3705000 3705000 0
"1" "49" 3901000 3901000 0
"1" "49" 4277000 4277000 0
"1" "49" 4298000 4298000 0
"1" "49" 4325000 4325000 0
"1" "49" 6389000 6402000 13000
"1" "49" 6600000 6612000 12000
"1" "49" 6766000 6794000 28000
"1" "49" 6818000 6857000 39000
"1" "49" 6904000 6910000 6000
"1" "49" 7183000 7183000 0
"1" "49" 7276000 7281000 5000
"1" "49" 7347000 7347000 0
"1" "49" 7645000 7645000 0
