"a" "b" "duracao"
"5" "1081" 18
"5" "1081" 0
"5" "1081" 0
"5" "1081" 21
"5" "1081" 61
"5" "1081" 11
"5" "1081" 3
"5" "1081" 0
"5" "1081" 0
"5" "1081" 0
"5" "1081" 0
"5" "1083" 26
"5" "1083" 0
"5" "1083" 0
"5" "1083" 0
"5" "1083" 0
"5" "1083" 17
"5" "1083" 14
"5" "1083" 15
"5" "1083" 0
"5" "1083" 0
"5" "1083" 0
"5" "1083" 3
"5" "1083" 0
"5" "1083" 0
"5" "1083" 0
"5" "1083" 0
"5" "1083" 0
"5" "1083" 21
"5" "1091" 12
"5" "1091" 0
"5" "1092" 20
"5" "1092" 37
"5" "1092" 19
"5" "1092" 0
"5" "1092" 0
"5" "1092" 18
"5" "1092" 3
"5" "1092" 0
"5" "1092" 0
"5" "1092" 24
"5" "1092" 0
"5" "1092" 0
"5" "1092" 0
"5" "1092" 0
"5" "1092" 29
"5" "1092" 15
"5" "1094" 0
"5" "1103" 0
"5" "1106" 0
"5" "1107" 0
"5" "1107" 22
"5" "1109" 16
"5" "1109" 0
"5" "1109" 0
"5" "1109" 59
"5" "1109" 0
"5" "1109" 0
"5" "1109" 0
"5" "1109" 0
"5" "1109" 0
"5" "1109" 15
"5" "1109" 0
"5" "1109" 0
"5" "1109" 12
"5" "1109" 0
"5" "1109" 0
"5" "1109" 0
"5" "1109" 12
"5" "1109" 0
"5" "1109" 0
"5" "1109" 0
"5" "1109" 0
"5" "1109" 68
"5" "1109" 0
"5" "1109" 0
"5" "1109" 0
"5" "1109" 17
"5" "1109" 0
"5" "1109" 0
"5" "1109" 0
"5" "1109" 15
"5" "1109" 0
"5" "1109" 0
"5" "1109" 0
"5" "1109" 0
"6" "7" 0
"6" "7" 0
"6" "7" 0
"6" "7" 0
"6" "7" 0
"6" "7" 0
"6" "7" 0
"6" "7" 18
"6" "7" 0
"6" "7" 0
"6" "7" 13
"6" "7" 17
"6" "7" 35
"6" "7" 0
"6" "7" 0
"6" "7" 0
"6" "7" 0
"6" "7" 0
"6" "7" 0
"6" "8" 0
"6" "8" 0
"6" "8" 4
"6" "8" 0
"6" "8" 38
"6" "8" 2
"6" "8" 0
"6" "8" 0
"6" "8" 0
"6" "8" 0
"6" "8" 0
"6" "8" 0
"6" "8" 0
"6" "8" 0
"6" "8" 0
"6" "8" 24
"6" "8" 14
"6" "8" 0
"6" "8" 0
"6" "8" 0
"6" "8" 0
"6" "8" 0
"6" "8" 21
"6" "8" 21
"6" "8" 14
"6" "8" 17
"6" "8" 0
"6" "8" 0
"6" "8" 11
"6" "8" 0
"6" "8" 43
"6" "8" 0
"6" "8" 0
"6" "8" 26
"6" "8" 0
"6" "8" 0
"6" "8" 49
"6" "8" 3
"6" "8" 0
"6" "8" 0
"6" "8" 15
"6" "8" 20
"6" "8" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 0
"6" "9" 13
"6" "9" 0
"6" "9" 27
"6" "9" 16
"6" "9" 19
"6" "9" 0
"6" "9" 0
"6" "9" 38
"6" "9" 0
"6" "9" 47
"6" "9" 61
"6" "9" 20
"6" "9" 143
"6" "9" 0
"6" "9" 0
"6" "9" 18
"6" "9" 248
"6" "10" 4
"6" "10" 0
"6" "10" 0
"6" "11" 0
"6" "11" 0
"6" "11" 21
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 29
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 17
"6" "11" 13
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 0
"6" "11" 3
"6" "11" 0
"6" "11" 0
"6" "11" 26
"6" "11" 0
"6" "11" 0
"6" "12" 0
"6" "12" 0
"6" "12" 29
"6" "12" 0
"6" "12" 0
"6" "12" 0
"6" "12" 15
"6" "12" 5
"6" "12" 0
"6" "12" 0
"6" "12" 0
"6" "12" 0
"6" "12" 0
"6" "12" 0
"6" "12" 0
"6" "12" 13
"6" "12" 0
"6" "12" 6
"6" "12" 0
"6" "12" 18
"6" "12" 0
"6" "12" 0
"6" "12" 0
"6" "12" 0
"6" "12" 0
"6" "12" 12
"6" "12" 47
"6" "12" 0
"6" "13" 0
"6" "13" 29
"6" "13" 45
"6" "13" 0
"6" "13" 0
"6" "13" 0
"6" "13" 0
"6" "13" 9
"6" "13" 0
"6" "13" 44
"6" "13" 0
"6" "13" 19
"6" "13" 0
"6" "13" 0
"6" "13" 81
"6" "13" 0
"6" "13" 0
"6" "13" 0
"6" "13" 0
"6" "13" 0
"6" "13" 0
"6" "13" 0
"6" "13" 0
"6" "13" 17
"6" "13" 13
"6" "13" 13
"6" "13" 11
"6" "13" 31
"6" "13" 0
"6" "13" 27
"6" "13" 0
"6" "13" 0
"6" "13" 0
"6" "13" 18
"6" "13" 0
"6" "13" 0
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 31
"6" "14" 0
"6" "14" 57
"6" "14" 0
"6" "14" 43
"6" "14" 67
"6" "14" 30
"6" "14" 0
"6" "14" 0
"6" "14" 12
"6" "14" 0
"6" "14" 16
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 37
"6" "14" 0
"6" "14" 0
"6" "14" 13
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 21
"6" "14" 0
"6" "14" 0
"6" "14" 18
"6" "14" 0
"6" "14" 15
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 18
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 28
"6" "14" 104
"6" "14" 0
"6" "14" 0
"6" "14" 21
"6" "14" 0
"6" "14" 20
"6" "14" 0
"6" "14" 18
"6" "14" 0
"6" "14" 15
"6" "14" 0
"6" "14" 0
"6" "14" 39
"6" "14" 47
"6" "14" 9
"6" "14" 0
"6" "14" 52
"6" "14" 0
"6" "14" 0
"6" "14" 17
"6" "14" 46
"6" "14" 0
"6" "14" 35
"6" "14" 28
"6" "14" 11
"6" "14" 0
"6" "14" 0
"6" "14" 30
"6" "14" 0
"6" "14" 0
"6" "14" 19
"6" "14" 0
"6" "14" 31
"6" "14" 0
"6" "14" 36
"6" "14" 0
"6" "14" 13
"6" "14" 0
"6" "14" 0
"6" "14" 22
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 18
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 0
"6" "14" 20
"6" "14" 22
"6" "14" 48
"6" "14" 14
"6" "14" 0
"6" "14" 0
"6" "14" 11
"6" "14" 0
"6" "14" 0
"6" "14" 6
"6" "14" 42
"6" "14" 15
"6" "14" 20
"6" "14" 41
"6" "14" 4
"6" "14" 0
"6" "14" 74
"6" "14" 19
"6" "14" 1
"6" "14" 0
"6" "14" 0
"6" "14" 121
"6" "14" 35
"6" "15" 0
"6" "15" 0
"6" "15" 0
"6" "15" 3
"6" "15" 0
"6" "15" 14
"6" "15" 0
"6" "15" 0
"6" "15" 0
"6" "15" 5
"6" "15" 0
"6" "15" 0
"6" "15" 0
"6" "15" 0
"6" "15" 0
"6" "15" 0
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 12
"6" "16" 19
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 18
"6" "16" 0
"6" "16" 0
"6" "16" 4
"6" "16" 0
"6" "16" 0
"6" "16" 5
"6" "16" 0
"6" "16" 21
"6" "16" 18
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 23
"6" "16" 18
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 72
"6" "16" 0
"6" "16" 18
"6" "16" 0
"6" "16" 0
"6" "16" 11
"6" "16" 6
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 26
"6" "16" 27
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "16" 0
"6" "17" 0
"6" "17" 0
"6" "17" 10
"6" "17" 66
"6" "17" 0
"6" "17" 0
"6" "17" 0
"6" "17" 0
"6" "17" 0
"6" "17" 13
"6" "17" 0
"6" "17" 0
"6" "17" 0
"6" "17" 0
"6" "17" 0
"6" "17" 20
"6" "17" 0
"6" "17" 0
"6" "17" 0
"6" "17" 0
"6" "18" 0
"6" "18" 76
"6" "18" 0
"6" "18" 20
"6" "19" 0
"6" "19" 0
"6" "19" 0
"6" "19" 48
"6" "19" 0
"6" "19" 17
"6" "19" 0
"6" "19" 17
"6" "19" 0
"6" "19" 41
"6" "19" 0
"6" "19" 6
"6" "19" 0
"6" "19" 0
"6" "19" 15
"6" "19" 0
"6" "19" 0
"6" "19" 12
"6" "19" 0
"6" "19" 0
"6" "19" 0
"6" "19" 0
"6" "19" 64
"6" "19" 0
"6" "19" 0
"6" "19" 14
"6" "19" 0
"6" "19" 15
"6" "19" 0
"6" "19" 0
"6" "19" 0
"6" "19" 11
"6" "20" 0
"6" "20" 0
"6" "20" 0
"6" "20" 0
"6" "20" 0
"6" "20" 0
"6" "20" 0
"6" "20" 0
"6" "20" 12
"6" "20" 0
"6" "20" 35
"6" "20" 15
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 16
"6" "21" 130
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 46
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 34
"6" "21" 42
"6" "21" 69
"6" "21" 0
"6" "21" 0
"6" "21" 2
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 44
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 15
"6" "21" 21
"6" "21" 48
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 4
"6" "21" 0
"6" "21" 0
"6" "21" 30
"6" "21" 77
"6" "21" 45
"6" "21" 0
"6" "21" 11
"6" "21" 4
"6" "21" 0
"6" "21" 43
"6" "21" 17
"6" "21" 12
"6" "21" 19
"6" "21" 28
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 53
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 48
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 33
"6" "21" 0
"6" "21" 0
"6" "21" 51
"6" "21" 13
"6" "21" 0
"6" "21" 12
"6" "21" 0
"6" "21" 44
"6" "21" 0
"6" "21" 0
"6" "21" 9
"6" "21" 0
"6" "21" 4
"6" "21" 0
"6" "21" 13
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 25
"6" "21" 0
"6" "21" 11
"6" "21" 62
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 26
"6" "21" 19
"6" "21" 0
"6" "21" 28
"6" "21" 0
"6" "21" 52
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 15
"6" "21" 0
"6" "21" 83
"6" "21" 12
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 0
"6" "21" 12
"6" "21" 0
"6" "21" 0
"6" "22" 0
"6" "22" 0
"6" "22" 0
"6" "22" 0
"6" "22" 13
"6" "22" 0
"6" "23" 0
"6" "23" 0
"6" "23" 0
"6" "23" 0
"6" "23" 0
"6" "23" 0
"6" "23" 11
"6" "23" 0
"6" "23" 0
"6" "23" 0
"6" "23" 0
"6" "25" 0
"6" "25" 0
"6" "25" 14
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 15
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 11
"6" "25" 0
"6" "25" 0
"6" "25" 20
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 48
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 4
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "25" 0
"6" "26" 15
"6" "26" 11
"6" "26" 0
"6" "26" 0
"6" "26" 17
"6" "26" 18
"6" "26" 11
"6" "26" 0
"6" "26" 0
"6" "26" 60
"6" "26" 0
"6" "26" 0
"6" "26" 0
"6" "26" 0
"6" "26" 17
"6" "26" 0
"6" "26" 0
"6" "26" 0
"6" "26" 0
"6" "26" 18
"6" "26" 0
"6" "26" 0
"6" "26" 0
"6" "26" 0
"6" "26" 12
"6" "26" 13
"6" "26" 0
"6" "26" 0
"6" "26" 19
"6" "26" 0
"6" "26" 0
"6" "26" 27
"6" "26" 0
"6" "26" 0
"6" "26" 0
"6" "26" 21
"6" "26" 0
"6" "26" 0
"6" "26" 12
"6" "26" 0
"6" "26" 0
"6" "26" 0
"6" "26" 1
"6" "26" 56
"6" "26" 19
"6" "26" 0
"6" "28" 0
"6" "28" 0
"6" "28" 0
"6" "28" 13
"6" "28" 0
"6" "28" 0
"6" "28" 0
"6" "28" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "29" 0
"6" "30" 0
"6" "30" 0
"6" "30" 0
"6" "30" 0
"6" "30" 0
"6" "30" 0
"6" "30" 0
"6" "30" 0
"6" "30" 0
"6" "30" 0
"6" "30" 0
"6" "30" 72
"6" "30" 0
"6" "30" 0
"6" "30" 14
"6" "30" 15
"6" "30" 0
"6" "30" 0
"6" "30" 33
"6" "30" 28
"6" "30" 12
"6" "30" 0
"6" "30" 0
"6" "31" 2
"6" "31" 0
"6" "31" 0
"6" "31" 0
"6" "31" 0
"6" "31" 0
"6" "31" 0
"6" "31" 0
"6" "31" 0
"6" "32" 0
"6" "32" 0
"6" "32" 0
"6" "32" 0
"6" "32" 0
"6" "32" 0
"6" "32" 0
"6" "32" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 37
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 15
"6" "33" 0
"6" "33" 53
"6" "33" 11
"6" "33" 24
"6" "33" 0
"6" "33" 0
"6" "33" 15
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 21
"6" "33" 30
"6" "33" 23
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 17
"6" "33" 0
"6" "33" 17
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "33" 0
"6" "34" 0
"6" "34" 0
"6" "34" 13
"6" "34" 0
"6" "34" 0
"6" "34" 0
"6" "34" 20
"6" "34" 0
"6" "34" 0
"6" "34" 0
"6" "34" 0
"6" "34" 0
"6" "34" 0
"6" "34" 0
"6" "34" 0
"6" "34" 20
"6" "34" 16
"6" "34" 16
"6" "34" 0
"6" "34" 36
"6" "34" 0
"6" "34" 19
"6" "34" 0
"6" "34" 0
"6" "35" 0
"6" "35" 0
"6" "35" 0
"6" "35" 0
"6" "35" 0
"6" "35" 0
"6" "35" 0
"6" "35" 0
"6" "35" 15
"6" "35" 0
"6" "35" 0
"6" "35" 0
"6" "35" 0
"6" "35" 0
"6" "35" 0
"6" "35" 15
"6" "35" 0
"6" "35" 0
"6" "36" 0
"6" "36" 0
"6" "36" 15
"6" "36" 11
"6" "36" 0
"6" "36" 0
"6" "36" 0
"6" "36" 0
"6" "36" 0
"6" "36" 0
"6" "36" 17
"6" "36" 0
"6" "36" 0
"6" "36" 0
"6" "36" 1
"6" "36" 0
"6" "36" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 14
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 33
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "37" 0
"6" "38" 0
"6" "38" 0
"6" "38" 0
"6" "38" 0
"6" "38" 0
"6" "38" 0
"6" "38" 35
"6" "38" 0
"6" "38" 0
"6" "38" 0
"6" "38" 0
"6" "38" 0
"6" "38" 2
"6" "38" 7
"6" "38" 0
"6" "38" 0
"6" "38" 0
"6" "38" 0
"6" "38" 0
"6" "38" 18
"6" "38" 0
"6" "38" 19
"6" "38" 55
"6" "38" 0
"6" "38" 0
"6" "38" 45
"6" "38" 0
"6" "38" 0
"6" "38" 27
"6" "38" 0
"6" "38" 0
"6" "39" 0
"6" "39" 18
"6" "39" 0
"6" "39" 0
"6" "39" 0
"6" "39" 15
"6" "39" 0
"6" "39" 14
"6" "39" 0
"6" "39" 20
"6" "39" 0
"6" "39" 11
"6" "39" 0
"6" "39" 0
"6" "39" 0
"6" "39" 0
"6" "39" 0
"6" "39" 0
"6" "39" 0
"6" "39" 0
"6" "39" 0
"6" "39" 5
"6" "39" 0
"6" "39" 0
"6" "39" 17
"6" "39" 0
"6" "39" 0
"6" "39" 0
"6" "39" 16
"6" "39" 0
"6" "39" 0
"6" "39" 0
"6" "39" 12
"6" "39" 0
"6" "39" 12
"6" "39" 19
"6" "39" 0
"6" "39" 0
"6" "39" 0
"6" "39" 0
"6" "39" 16
"6" "39" 0
"6" "39" 0
"6" "39" 30
"6" "40" 0
"6" "40" 0
"6" "40" 17
"6" "40" 25
"6" "40" 0
"6" "40" 0
"6" "40" 0
"6" "40" 0
"6" "40" 0
"6" "40" 13
"6" "40" 65
"6" "40" 21
"6" "40" 38
"6" "40" 0
"6" "40" 0
"6" "40" 0
"6" "40" 0
"6" "40" 0
"6" "40" 0
"6" "40" 0
"6" "40" 21
"6" "41" 0
"6" "42" 0
"6" "42" 0
"6" "42" 0
"6" "43" 11
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 11
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 0
"6" "43" 22
"6" "43" 0
"6" "43" 0
"6" "44" 0
"6" "44" 0
"6" "44" 0
"6" "44" 0
"6" "44" 0
"6" "44" 0
"6" "44" 18
"6" "44" 0
"6" "44" 0
"6" "44" 0
"6" "44" 0
"6" "44" 0
"6" "44" 14
"6" "44" 0
"6" "44" 0
"6" "44" 15
"6" "44" 0
"6" "44" 0
"6" "44" 0
"6" "45" 0
"6" "45" 0
"6" "45" 17
"6" "45" 0
"6" "45" 0
"6" "45" 0
"6" "45" 0
"6" "45" 0
"6" "45" 0
"6" "45" 0
"6" "45" 0
"6" "45" 0
"6" "45" 0
"6" "45" 0
"6" "46" 12
"6" "46" 1
"6" "46" 0
"6" "46" 0
"6" "46" 0
"6" "46" 0
"6" "46" 0
"6" "46" 0
"6" "46" 20
"6" "46" 72
"6" "46" 34
"6" "46" 0
"6" "46" 0
"6" "46" 46
"6" "46" 0
"6" "46" 0
"6" "46" 13
"6" "46" 0
"6" "46" 0
"6" "46" 0
"6" "46" 0
"6" "46" 0
"6" "46" 0
"6" "46" 22
"6" "46" 0
"6" "46" 0
"6" "46" 0
"6" "46" 0
"6" "46" 19
"6" "46" 36
"6" "46" 111
"6" "46" 0
"6" "47" 0
"6" "47" 0
"6" "47" 0
"6" "47" 12
"6" "47" 0
"6" "47" 0
"6" "47" 0
"6" "47" 0
"6" "48" 0
"6" "48" 0
"6" "48" 13
"6" "48" 0
"6" "48" 0
"6" "48" 0
"6" "48" 0
"6" "48" 16
"6" "48" 0
"6" "48" 0
"6" "49" 8
"6" "49" 16
"6" "49" 0
"6" "49" 0
"6" "49" 0
"6" "49" 0
"6" "49" 18
"6" "49" 0
"6" "49" 0
"6" "49" 0
"6" "49" 0
"6" "50" 8
"6" "50" 36
"6" "50" 13
"6" "50" 0
"6" "50" 11
"6" "50" 18
"6" "50" 0
"6" "50" 0
"6" "50" 18
"6" "50" 21
"6" "50" 0
"6" "50" 0
"6" "50" 14
"6" "50" 0
"6" "50" 0
"6" "50" 19
"6" "50" 99
"6" "50" 0
"6" "50" 0
"6" "50" 17
"6" "50" 0
"6" "50" 76
"6" "50" 0
"6" "50" 9
"6" "50" 0
"6" "50" 0
"6" "50" 45
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 11
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 9
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 13
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 15
"6" "51" 0
"6" "51" 13
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "51" 0
"6" "52" 0
"6" "52" 13
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 30
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "52" 0
"6" "53" 0
"6" "54" 12
"6" "54" 2
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 4
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 15
"6" "54" 0
"6" "54" 0
"6" "54" 1
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 12
"6" "54" 30
"6" "54" 0
"6" "54" 3
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 15
"6" "54" 19
"6" "54" 0
"6" "54" 0
"6" "54" 21
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 0
"6" "54" 3
"6" "54" 11
"6" "54" 21
"6" "54" 0
"6" "54" 30
"6" "55" 0
"6" "55" 0
"6" "55" 0
"6" "55" 0
"6" "55" 0
"6" "55" 0
"6" "55" 0
"6" "55" 3
"6" "55" 33
"6" "55" 0
"6" "55" 0
"6" "55" 14
"6" "55" 29
"6" "55" 10
"6" "55" 0
"6" "55" 0
"6" "55" 0
"6" "55" 0
"6" "55" 17
"6" "55" 0
"6" "55" 4
"6" "55" 16
"6" "55" 0
"6" "55" 0
"6" "55" 6
"6" "55" 18
"6" "55" 0
"6" "56" 58
"6" "56" 0
"6" "56" 27
"6" "56" 31
"6" "56" 0
"6" "56" 0
"6" "56" 4
"6" "56" 36
"6" "56" 0
"6" "56" 0
"6" "56" 0
"6" "56" 0
"6" "56" 0
"6" "56" 0
"6" "56" 0
"6" "56" 16
"6" "56" 0
"6" "56" 0
"6" "56" 0
"6" "56" 33
"6" "56" 60
"6" "56" 15
"6" "56" 38
"6" "57" 0
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 56
"6" "58" 0
"6" "58" 19
"6" "58" 0
"6" "58" 22
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 20
"6" "58" 0
"6" "58" 18
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 14
"6" "58" 0
"6" "58" 16
"6" "58" 0
"6" "58" 0
"6" "58" 0
"6" "58" 13
"6" "59" 0
"6" "59" 0
"6" "59" 0
"6" "59" 0
"6" "59" 0
"6" "59" 17
"6" "59" 0
"6" "59" 0
"6" "59" 39
"6" "59" 0
"6" "59" 57
"6" "59" 0
"6" "59" 34
"6" "59" 55
"6" "59" 15
"6" "59" 19
"6" "59" 0
"6" "59" 0
"6" "59" 21
"6" "59" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 19
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 0
"6" "60" 37
"6" "61" 0
"6" "61" 0
"6" "61" 0
"6" "61" 0
"6" "61" 0
"6" "61" 14
"6" "61" 0
"6" "61" 0
"6" "61" 0
"6" "61" 0
"6" "62" 0
"6" "62" 0
"6" "62" 21
"6" "62" 0
"6" "70" 0
"6" "70" 0
"6" "70" 0
"6" "70" 41
"6" "70" 0
"6" "70" 0
"6" "70" 0
"6" "70" 0
"6" "70" 20
"6" "70" 0
"6" "70" 0
"6" "70" 0
"6" "70" 0
"6" "70" 16
"6" "70" 37
"6" "70" 0
"6" "70" 0
"6" "70" 28
"6" "70" 0
"6" "70" 21
"6" "70" 0
"6" "70" 0
"6" "70" 0
"6" "70" 0
"6" "70" 0
"6" "70" 0
"6" "85" 0
"6" "85" 63
"6" "85" 103
"6" "85" 0
"6" "85" 17
"6" "85" 0
"6" "85" 0
"6" "85" 0
"6" "85" 0
"6" "85" 0
"6" "85" 0
"6" "85" 0
"6" "85" 11
"6" "88" 0
"6" "88" 0
"6" "88" 0
"6" "88" 58
"6" "88" 51
"6" "88" 0
"6" "88" 0
"6" "88" 0
"6" "88" 0
"6" "88" 0
"6" "88" 0
"6" "88" 63
"6" "88" 0
"6" "88" 31
"6" "88" 0
"6" "88" 113
"6" "88" 0
"6" "90" 16
"6" "95" 0
"6" "95" 48
"6" "95" 0
"6" "95" 56
"6" "95" 24
"6" "95" 33
"6" "95" 47
"6" "95" 52
"6" "95" 11
"6" "95" 0
"6" "95" 0
"6" "95" 0
