"a" "b" "tempo"
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 14000
"1" "34" 20000
"1" "34" 27000
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "34" 16000
"1" "34" 0
"1" "34" 0
"1" "34" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 21000
"1" "35" 0
"1" "35" 0
"1" "35" 3000
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "35" 0
"1" "36" 0
"1" "36" 0
"1" "36" 0
"1" "36" 0
"1" "36" 0
"1" "36" 0
"1" "36" 15000
"1" "36" 64000
"1" "36" 54000
"1" "36" 0
"1" "37" 0
"1" "37" 0
"1" "37" 0
"1" "37" 0
"1" "37" 0
"1" "37" 0
"1" "37" 0
"1" "37" 0
"1" "37" 0
"1" "37" 36000
"1" "37" 0
"1" "37" 0
"1" "37" 0
"1" "37" 2000
"1" "37" 12000
"1" "37" 0
"1" "37" 0
"1" "38" 0
"1" "38" 0
"1" "38" 21000
"1" "38" 0
"1" "38" 0
"1" "38" 20000
"1" "38" 0
"1" "38" 0
"1" "38" 0
"1" "38" 0
"1" "38" 0
"1" "38" 0
"1" "38" 0
"1" "38" 15000
"1" "38" 0
"1" "38" 0
"1" "38" 0
"1" "38" 0
"1" "38" 0
"1" "38" 0
"1" "38" 19000
"1" "38" 0
"1" "38" 0
"1" "38" 0
"1" "38" 19000
"1" "38" 0
"1" "38" 18000
"1" "38" 0
"1" "39" 0
"1" "39" 16000
"1" "39" 0
"1" "39" 0
"1" "39" 0
"1" "39" 0
"1" "39" 0
"1" "39" 11000
"1" "39" 0
"1" "39" 0
"1" "39" 10000
"1" "39" 53000
"1" "39" 0
"1" "39" 0
"1" "39" 4000
"1" "39" 0
"1" "39" 0
"1" "39" 0
"1" "39" 0
"1" "39" 0
"1" "39" 12000
"1" "39" 0
"1" "39" 0
"1" "39" 0
"1" "39" 16000
"1" "39" 19000
"1" "39" 0
"1" "39" 0
"1" "39" 0
"1" "39" 3000
"1" "39" 29000
"1" "39" 16000
"1" "39" 0
"1" "39" 0
"1" "39" 13000
"1" "39" 0
"1" "39" 0
"1" "39" 0
"1" "39" 16000
"1" "39" 0
"1" "39" 15000
"1" "39" 0
"1" "39" 0
"1" "40" 10000
"1" "40" 0
"1" "40" 0
"1" "40" 32000
"1" "40" 0
"1" "40" 0
"1" "40" 0
"1" "40" 0
"1" "40" 0
"1" "40" 0
"1" "40" 1000
"1" "40" 0
"1" "40" 0
"1" "40" 0
"1" "40" 0
"1" "40" 0
"1" "40" 0
"1" "40" 0
"1" "41" 0
"1" "41" 0
"1" "41" 0
"1" "41" 135000
"1" "42" 0
"1" "42" 0
"1" "42" 0
"1" "42" 0
"1" "42" 0
"1" "42" 0
"1" "42" 0
"1" "42" 0
"1" "42" 0
"1" "42" 0
"1" "42" 0
"1" "42" 0
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 13000
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "43" 8000
"1" "43" 0
"1" "43" 0
"1" "43" 0
"1" "44" 13000
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 10000
"1" "44" 0
"1" "44" 14000
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 3000
"1" "44" 0
"1" "44" 0
"1" "44" 23000
"1" "44" 12000
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "44" 0
"1" "45" 27000
"1" "45" 11000
"1" "45" 0
"1" "45" 19000
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 12000
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 15000
"1" "45" 0
"1" "45" 0
"1" "45" 34000
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 0
"1" "45" 43000
